# BEAST v1.6.1, Build r3651
# Generated Sun Nov 08 18:54:00 EST 2015 [seed=1447026808856]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Felis/Lynx/Puma)	tmrca(Lion/Leopard)	tmrca(untitled3)	yule.birthRate	kappa	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	speciation
343000	-8130.618724179099	-34.36865180504508	-8096.250072374054	44.70142992750509	5.204710691419064	3.409444965186651	9.128703029845989	0.012293635665372704	2.433413363042439	0.44801521853817255	0.032205237275424924	0.6818472197440949	0.018720332076435645	0.45954533000735676	-0.10522253611028466	-8096.250072374054	-28.125568148360465
343200	-8129.292211792403	-31.22789111535925	-8098.064320677044	46.97835298787911	5.184888647903518	3.409444965186651	8.97611762831692	0.04534384558515196	2.433413363042439	0.44801521853817255	0.032205237275424924	0.6818472197440949	0.020950151769759378	0.48372017483231705	-0.41458796808044335	-8098.064320677044	-24.96385370325206
343400	-8129.53584636041	-31.81978336685747	-8097.716062993552	56.33789274582138	7.303148462683614	4.176961516429625	10.782144356657847	0.04534384558515196	2.433413363042439	0.44801521853817255	0.022864189329519842	0.6818472197440949	0.01567494724697676	0.43844030082853985	-0.24731634052263482	-8097.716062993552	-26.542362678435133
343600	-8133.073119916889	-33.177619229409714	-8099.8955006874785	58.09248500511717	7.007959572462308	5.295321898152347	10.782144356657847	0.027143168367141795	2.433413363042439	0.44801521853817255	0.021947141105296285	0.6818472197440949	0.01534437851747366	0.5089853086487636	-0.1809641615445664	-8099.8955006874785	-26.87032518739136
343800	-8128.766829628428	-30.982949374114135	-8097.783880254314	40.67191057211037	4.9062440121763125	3.5135796452141332	7.396521212996708	0.049828130585065064	2.433413363042439	0.44801521853817255	0.03412259725546217	0.6818472197440949	0.022953234051029246	0.4629643499875845	-0.13874770919944482	-8097.783880254314	-24.426291300093624
344000	-8126.969887997999	-30.386785771047023	-8096.583102226951	33.936826124006714	5.290804762719919	3.2616389567574093	6.680251063740147	0.06987002436131644	2.433413363042439	0.44801521853817255	0.0322498444024492	0.6818472197440949	0.02059116530614367	0.49937020336494853	-0.5120056438852069	-8096.583102226951	-24.18070440768754
344200	-8138.060797682481	-31.44637998561465	-8106.614417696866	32.86410092940113	4.125030485554696	3.76281417920691	6.680251063740147	0.06987002436131644	2.3152681837705202	0.44801521853817255	0.029330791639953543	0.6818472197440949	0.023470381289430308	0.4808424830491977	-0.3060186408704314	-8106.614417696866	-23.84099221580845
344400	-8129.505814204503	-30.258266835973494	-8099.247547368529	32.54262299304967	4.962179750973443	4.270765450073431	8.110414473133948	0.06987002436131644	2.3152681837705202	0.44801521853817255	0.03158716566171169	0.6818472197440949	0.02564331243558785	0.4757763794909549	-0.4245553116293007	-8099.247547368529	-23.695822988825885
344600	-8126.943406114789	-28.12191133457909	-8098.82149478021	29.323844962802134	5.534453674707292	4.094040573045264	7.057805755364534	0.0711752375863924	2.564310130339603	0.44801521853817255	0.03320864773145871	0.4348585527765626	0.030222608790417726	0.21308380512668162	-0.10778510991906765	-8098.82149478021	-22.867931597568784
344800	-8129.252638385024	-26.608716015579912	-8102.643922369443	23.09474974380483	5.645537874686365	3.667903683515922	7.29224963420647	0.0711752375863924	2.564310130339603	0.44801521853817255	0.02590040796669441	0.241722311009791	0.02553998535941169	0.23361575566836684	-0.4869506404959565	-8102.643922369443	-22.090055257353338
345000	-8125.48756099279	-26.629221731623755	-8098.858339261166	23.09474974380483	6.6705497644637575	3.4574355835965296	7.234361651763659	0.04323025727822522	2.564310130339603	0.44801521853817255	0.03146052788327098	0.241722311009791	0.03007876839379012	0.21772775584925974	-0.3843109261871275	-8098.858339261166	-22.630249062510657
345200	-8126.974049630631	-27.41334987635464	-8099.560699754276	20.80698931885243	5.065423950232455	3.7422688224835814	5.77235678675559	0.04997914629103725	2.564310130339603	0.44801521853817255	0.03819291803658754	0.3831885637946479	0.03402667135210727	0.2583494706466972	-0.24593738890633096	-8099.560699754276	-21.908458125647687
345400	-8127.858712958122	-27.755448947178447	-8100.103264010943	17.676173530531795	5.158752643097653	3.9529494271979235	5.763318531345575	0.037324285331766655	2.564310130339603	0.44801521853817255	0.040983703433472025	0.37581355332382305	0.040125221914263876	0.2551455274094962	-0.31678187749646386	-8100.103264010943	-22.351127636414304
345600	-8125.494536868252	-25.982093060457736	-8099.512443807795	17.147463271200007	5.385365593973251	4.17904137277861	6.589890771611579	0.07525820391107114	2.564310130339603	0.44801521853817255	0.033757158473472694	0.37581355332382305	0.03234078164527374	0.2753753999289957	0.30460791284678984	-8099.512443807795	-20.736903035488638
345800	-8128.834664804002	-27.05354536183	-8101.781119442172	18.32148183044665	5.18467757088585	4.562344907446228	7.359995182350421	0.05895427272879313	2.564310130339603	0.44801521853817255	0.03811036946669443	0.37581355332382305	0.03781516516393573	0.2531836359834374	0.5368757504111629	-8101.781119442172	-21.37977377635827
346000	-8126.067619069485	-26.426351304703473	-8099.641267764781	15.83304358417173	5.038680513835558	4.368509873845089	7.329417488813817	0.11531831878771791	2.564310130339603	0.44801521853817255	0.035303574659456945	0.37581355332382305	0.03723672853727789	0.3152186029933531	0.3404936901307939	-8099.641267764781	-20.722742725486057
346200	-8123.397893088507	-26.852294848260414	-8096.545598240246	17.893590323372752	6.355220329822339	5.323304419572389	7.551952507031616	0.07719227400739326	2.564310130339603	0.44801521853817255	0.0321090142971513	0.37581355332382305	0.033705790823716365	0.31307392400089795	-3.505278751678592E-4	-8096.545598240246	-21.207896904183507
346400	-8124.173937720635	-27.138433455017417	-8097.035504265617	18.28628789677707	5.416702371537393	5.229840883633768	7.626624691516869	0.07361690837566087	2.564310130339603	0.44801521853817255	0.0321090142971513	0.37581355332382305	0.03594626201756358	0.3600248102692537	-0.34675270425875265	-8097.035504265617	-20.984598344015286
346600	-8124.647847451578	-27.899631225731376	-8096.748216225847	23.68934255738022	6.377811422892087	5.145648388258232	8.659571141207014	0.061298701482881954	2.564310130339603	0.44801521853817255	0.026998338646998115	0.37581355332382305	0.02775423225221285	0.28823629089676367	0.015228476432220531	-8096.748216225847	-22.508844393183722
346800	-8125.0771461367385	-27.486772849054432	-8097.590373287684	19.077055256337406	5.040221280087664	4.373170832387368	7.341147087188214	0.10520726678419894	2.564310130339603	0.44801521853817255	0.03309050527207484	0.4713370928131576	0.03495394050899955	0.304385935662747	-0.15440793711911313	-8097.590373287684	-21.495600285084286
347000	-8126.874673550865	-26.823829325409086	-8100.050844225456	14.110865190426786	4.436525955365002	4.4428141360837134	6.37670367383844	0.07931790598495593	2.564310130339603	0.44801521853817255	0.03684859613003926	0.4713370928131576	0.03977466520951141	0.4106146289847246	0.3150113319909672	-8100.050844225456	-20.002060841175272
347200	-8122.866290578956	-25.968994087936977	-8096.897296491019	15.15100054344172	6.032998944341777	4.748635247104091	7.865101713447577	0.0916657582370586	2.564310130339603	0.44801521853817255	0.03417646162056093	0.4713370928131576	0.038877580346631524	0.49354733156654623	-0.33218410468847415	-8096.897296491019	-20.557437127012793
347400	-8123.928507974311	-27.015218609423048	-8096.913289364888	14.429212162238334	4.642996835172736	4.102685415030508	6.526074593889593	0.05735384242977627	2.564310130339603	0.44801521853817255	0.04182722827438989	0.4713370928131576	0.04633854308350909	0.4072652686651605	0.3214338514170015	-8096.913289364888	-20.655358156973023
347600	-8124.833850036687	-26.49860321574189	-8098.335246820945	12.891127768101175	4.476913261866655	4.180439267747969	6.526074593889593	0.15550977837291302	2.564310130339603	0.44801521853817255	0.04182722827438989	0.4713370928131576	0.043013436990844124	0.3989328004136711	0.09138233999912675	-8098.335246820945	-19.876440739952457
347800	-8125.1033836394545	-25.639149768299305	-8099.464233871156	13.023040262727452	4.684896645156919	4.060733746800978	6.299624075903947	0.09589611136247247	2.564310130339603	0.44801521853817255	0.04159721776077455	0.4713370928131576	0.04269348789221769	0.3767445516078181	-0.1146853110709542	-8099.464233871156	-19.34937053995913
348000	-8128.562472258247	-28.505764919820052	-8100.056707338427	22.301492232703577	6.201166739290899	4.664289769977453	8.576413626205342	0.12415015160852284	2.564310130339603	0.44801521853817255	0.028832734843615246	0.46722793302973126	0.02875057593792923	0.415673512221049	-0.47246841834347375	-8100.056707338427	-23.275917638303902
348200	-8126.027701510419	-26.580424494830915	-8099.447277015588	15.692230269671917	4.7356964610265795	4.12699704314936	5.7000973451740355	0.12640906961608325	2.564310130339603	0.44801521853817255	0.041536408462506114	0.44806641246461826	0.040603024054756576	0.2943882231508434	-0.0482875787913549	-8099.447277015588	-20.404994147370086
348400	-8125.5994719197515	-28.539775073663975	-8097.059696846088	20.787066779200483	5.134278335263277	5.0988422420842126	6.683412195077584	0.12537199313082908	2.037070983686187	0.44801521853817255	0.03527674586772414	0.44806641246461826	0.03285978773818579	0.3754536165795721	-0.355356740158672	-8097.059696846088	-22.25920252640756
348600	-8129.783408210188	-28.197647249947288	-8101.585760960241	22.163723770548113	5.411570104769183	4.938438793535019	6.872867130359188	0.12537199313082908	2.037070983686187	0.44801521853817255	0.031767465529859804	0.3841989193962006	0.032586239316782346	0.3937846737706662	-0.2359710427057269	-8101.585760960241	-22.579028177646354
348800	-8126.58629996277	-28.848190373887487	-8097.738109588882	22.088778032850144	3.5187880813360812	3.6487025423570505	4.860297004840353	0.12537199313082908	2.037070983686187	0.44801521853817255	0.04289007318765787	0.3841989193962006	0.038749608480911794	0.47132060794769887	-0.4733249838851593	-8097.738109588882	-21.153048219879388
349000	-8124.455340117112	-27.758213463831083	-8096.697126653281	27.58348806690073	5.378841467710704	4.787593866537278	6.0353758769266515	0.053391708386056974	2.037070983686187	0.44801521853817255	0.03650443986887337	0.4214816928721836	0.030669459296406115	0.5363622427696084	-0.38638350660295234	-8096.697126653281	-22.153083424142743
349200	-8123.15447667517	-27.291341227966726	-8095.863135447204	24.693715482543848	5.109070868129759	4.54316999402484	6.0353758769266515	0.08372406713543036	2.2670225535461985	0.4709444298499537	0.03650443986887337	0.4214816928721836	0.033527639004159546	0.5608872742201094	-0.44783218086369925	-8095.863135447204	-21.526931179511795
349400	-8130.499803786778	-28.620129288515603	-8101.879674498263	29.480938412234476	5.688141010630322	5.107561558110416	7.138634113214499	0.08372406713543036	2.2670225535461985	0.4709444298499537	0.032321469477961426	0.4214816928721836	0.02876981548054431	0.4964760398887361	-0.4181066678071122	-8101.879674498263	-22.838184594906156
349600	-8128.496970377564	-28.319746838825996	-8100.177223538738	14.777702370202553	3.105272825770477	2.9849400889901783	4.350836972325535	0.08161146723218454	2.2670225535461985	0.4709444298499537	0.045375647142396225	0.4214816928721836	0.04958404091694485	0.3956826240091349	-0.40928646387717094	-8100.177223538738	-19.321098823603272
349800	-8126.213875517782	-29.348368570350686	-8096.865506947432	27.275228965658343	7.642671139467289	5.339098812191843	9.300465611351386	0.095248136682959	2.2670225535461985	0.4709444298499537	0.021684797095577326	0.29540714032747406	0.02431710440470053	0.27984446993487194	-0.4522210062791781	-8096.865506947432	-24.14101703263098
350000	-8123.011519118569	-25.80186293161634	-8097.209656186952	19.188328871638536	5.959575516123763	3.9752764075276157	6.73422834472443	0.06275085305398316	2.2670225535461985	0.4709444298499537	0.02719054246105561	0.29540714032747406	0.031607329734915805	0.2748182842957977	0.07658689595208563	-8097.209656186952	-21.436367732206612
350200	-8122.090595031838	-26.259845051633008	-8095.830749980205	20.162685660031418	6.3566685880890965	4.416221299321156	7.591075014874243	0.08847279645258667	2.2670225535461985	0.4709444298499537	0.025992817203696224	0.2922381613324167	0.02948047242964473	0.18662221317429947	0.16587993430025091	-8095.830749980205	-21.926528617428968
350400	-8128.663901745469	-26.010447025490485	-8102.653454719979	19.664082739241433	6.504428848807714	4.279864611862292	6.504428848807714	0.05197231764004326	2.2670225535461985	0.4709444298499537	0.026542976327692445	0.2922381613324167	0.032262443574815794	0.24421197214452195	-0.31203002151288495	-8102.653454719979	-21.81228194884974
350600	-8125.546361763762	-25.9300341844263	-8099.616327579336	18.93052577827694	5.638697860352189	3.9904607231614846	6.423709824534947	0.05497440649608745	2.2670225535461985	0.4709444298499537	0.028814910112273356	0.2162450036395714	0.03378559886358354	0.22604784430073258	-0.29545305787655773	-8099.616327579336	-21.564050630319645
350800	-8128.124482666024	-26.852454009853037	-8101.272028656171	17.189532040895827	5.694814774997449	4.521764895403174	6.935739386133605	0.1417889461839313	2.2670225535461985	0.4709444298499537	0.025834880041525753	0.2990516843993897	0.03349797866351551	0.2001373115541687	-0.3746831925070892	-8101.272028656171	-22.024694722854694
351000	-8122.002895085468	-26.448252939066574	-8095.554642146401	20.536341967370813	6.207148555898672	3.7103888065404815	6.935739386133605	0.12195245714827152	2.2670225535461985	0.4709444298499537	0.025834880041525753	0.274104185362179	0.03233211553206355	0.21272862981137897	-0.3667313574654043	-8095.554642146401	-22.31895031689882
351200	-8121.983223528675	-26.496627695153364	-8095.486595833521	19.238343933598284	6.107751237182901	3.8732365133875737	6.838656650311447	0.13049687274261138	2.2670225535461985	0.4709444298499537	0.024441976588393022	0.2726486958684697	0.029741855094638416	0.18121075704062348	0.032697563464319415	-8095.486595833521	-22.307744717612277
351400	-8123.531662256818	-27.129899863626036	-8096.401762393192	21.202521998884556	6.462106672507479	3.7528380216788886	7.583320698567278	0.13049687274261138	2.2670225535461985	0.4709444298499537	0.0244965282168786	0.29308339474552814	0.02950590859097684	0.1745353872695309	0.06565261970025195	-8096.401762393192	-23.055607474183017
351600	-8124.756560893971	-27.83668528437894	-8096.919875609592	20.655282308774957	6.027218939304455	3.9022375611663964	7.583320698567278	0.14735071929293056	2.0425025164531427	0.4709444298499537	0.02294350615770993	0.31127826493539146	0.029628426282934515	0.2276745835828979	-0.28407751344875853	-8096.919875609592	-23.569062494064948
351800	-8125.48773847368	-27.009773157580664	-8098.4779653160995	22.605179615165014	5.9468894396899525	3.6272509015545116	6.632036019053359	0.1239961424156346	2.0425025164531427	0.46046128634491235	0.027205574275467218	0.12854990781955983	0.027442548480630734	0.10494023064095659	-0.47083325393653136	-8098.4779653160995	-23.250987990872922
352000	-8128.710697195456	-27.168093364803457	-8101.542603830653	29.091239488961282	7.801927389474187	3.824137178675264	8.058265830770031	0.03692241836015024	2.0425025164531427	0.46046128634491235	0.024152101712140425	0.038310375689235815	0.023503470625596545	0.03025677083094409	-0.3637705308686804	-8101.542603830653	-23.9554117867875
352200	-8124.839429244394	-27.201907702298115	-8097.637521542096	29.86793217976512	7.588347895935304	4.408519146777744	8.343449127370993	0.06525020037825385	2.0425025164531427	0.46046128634491235	0.022936727796960543	0.08529592161769418	0.023448259834311397	0.052126847084114365	-0.6636470759352647	-8097.637521542096	-23.701143946787575
352400	-8128.035781190343	-27.428645670216746	-8100.607135520127	26.13799469191064	7.352750144737155	5.242051104461647	8.327070962638738	0.07225058800702061	2.0425025164531427	0.46046128634491235	0.024360983927384373	0.08495252995600584	0.023723551789680424	0.06453481716421226	0.16697828873323942	-8100.607135520127	-23.134105260589426
352600	-8129.331027491222	-25.65319532638933	-8103.677832164833	22.813839960304684	7.277506102714533	4.3589859575616625	7.277506102714533	0.05587745306486976	2.0425025164531427	0.46046128634491235	0.028017440622404747	0.08495252995600584	0.02662418465110958	0.0696334043750346	-0.32044077339175636	-8103.677832164833	-22.230831270406377
352800	-8124.118749854567	-26.60399570738013	-8097.514754147187	24.863437655520663	6.562485903107526	4.3589859575616625	7.389086363351938	0.06635176780471588	2.0425025164531427	0.46046128634491235	0.026765724146450377	0.28059685158066794	0.025819597494541716	0.15717085455125757	-0.11806769167968609	-8097.514754147187	-22.505783513562026
353000	-8127.729323281724	-28.605094746687477	-8099.124228535036	20.594682858541294	4.89931115282105	3.271547577397525	5.686359704797841	0.029617516231787128	2.0425025164531427	0.46046128634491235	0.032457370480084825	0.28059685158066794	0.031374683163223144	0.20587704758699485	-0.6356087631137609	-8099.124228535036	-23.324780734037418
353200	-8125.039002314974	-27.41659224172625	-8097.622410073248	27.29122674815605	5.169240654267892	3.5737809814211206	6.132352247100141	0.05454316722227354	2.0425025164531427	0.46046128634491235	0.03334923353807684	0.28059685158066794	0.029759055524873696	0.1471089501548906	0.1748748721578633	-8097.622410073248	-22.52655573050348
353400	-8127.495432856506	-27.674800073730047	-8099.820632782777	31.361594765914173	5.960144002194456	3.926458857172477	6.662777028039728	0.05454316722227354	2.4761699491152704	0.46046128634491235	0.02981219573679392	0.28059685158066794	0.025431702770383476	0.19089105361455316	-0.02754097582313927	-8099.820632782777	-23.283838971959756
353600	-8128.407279057157	-28.458095854814324	-8099.949183202343	34.89517073681195	7.056144011356875	4.853375414722642	8.774419692962049	0.05454316722227354	2.4761699491152704	0.46046128634491235	0.024478990138824618	0.17640482899462215	0.02139935106581533	0.11925716979819517	-0.3051584402652024	-8099.949183202343	-24.196822803871054
353800	-8127.040855318531	-26.796705461337467	-8100.244149857193	24.234564653033647	7.490696840465734	4.051306568307681	7.490696840465734	0.08873366089772608	2.4761699491152704	0.46046128634491235	0.02932528726569244	0.17640482899462215	0.02673363999922833	0.08341003063195812	-0.19054238494092315	-8100.244149857193	-23.039213630081342
354000	-8128.949380818496	-26.888498105834763	-8102.060882712662	25.147208649880486	7.781050438064891	3.3732214558299236	7.781050438064891	0.10432605504867967	2.4761699491152704	0.46046128634491235	0.02823100022488769	0.13010332908865266	0.02654487374856959	0.0954931592857398	-0.41469752950701394	-8102.060882712662	-23.188879473323365
354200	-8128.579020843939	-26.757982716796874	-8101.821038127143	25.329496874423192	6.778996148532214	3.6063179018091525	7.148488219552621	0.07994185723626182	2.4761699491152704	0.46046128634491235	0.02823100022488769	0.22396537123254306	0.02857336479379464	0.17979643605849704	-0.34639844951091936	-8101.821038127143	-22.895896956983393
354400	-8130.2959668849035	-25.98710865820002	-8104.308858226704	21.714311401961673	6.700082051041919	3.8826424784412397	7.696222233749318	0.06915965342970022	2.4761699491152704	0.46046128634491235	0.029511720724529955	0.22223257896316462	0.02831436451463039	0.1749251106087227	0.3603596727105415	-8104.308858226704	-22.10657317705789
354600	-8126.667196607756	-25.17958376774251	-8101.487612840013	17.357686444690223	6.15209986949002	2.7889776659293233	6.15209986949002	0.06915965342970022	2.4761699491152704	0.46046128634491235	0.03691890021531069	0.2109901008206722	0.036053926888658785	0.14299226789908032	-0.07186262716367253	-8101.487612840013	-20.73719160826685
354800	-8128.224542704026	-28.433972852832646	-8099.790569851193	24.92734088207767	6.174407395291498	3.2374458841354317	6.174407395291498	0.14823510479252305	2.4761699491152704	0.46046128634491235	0.03180469785016102	0.1678139657433524	0.03260513663186026	0.11215274638689335	-0.23461793626266345	-8099.790569851193	-24.4205129784393
355000	-8130.493162652864	-25.53351125494349	-8104.95965139792	18.257079062485776	6.724369715380812	3.2374458841354317	6.724369715380812	0.14823510479252305	1.9064999371373674	0.46046128634491235	0.03479790876133834	0.16685348999210936	0.036381876851242646	0.14534031800743197	-0.7387115478166625	-8104.95965139792	-21.955215291112633
355200	-8129.1878379092805	-26.073078485401506	-8103.114759423879	11.621589726844414	4.868463608836699	2.415924840262086	4.868463608836699	0.048670679176171676	1.9064999371373674	0.46046128634491235	0.043346282290219196	0.14675860635255134	0.0455785853928099	0.12984223147989118	-0.4376195176474532	-8103.114759423879	-20.531221001446923
355400	-8122.176000322035	-24.610217196473503	-8097.565783125562	15.891608192523245	5.724030363968772	3.509455211614117	6.073160539779051	0.09502656902115211	2.163668343610613	0.46046128634491235	0.03278838418088621	0.24062840691289633	0.03395448681922178	0.2683983299830516	0.19003780626248373	-8097.565783125562	-20.292454369676832
355600	-8126.37937691823	-28.294456473742233	-8098.084920444488	28.873797695988152	7.086536648032325	4.297427539890733	7.910567425190001	0.11072017926656931	2.163668343610613	0.46046128634491235	0.029552078323986705	0.24062840691289633	0.029211995073252766	0.23062916309122036	-0.2810008767658685	-8098.084920444488	-24.394180282504585
355800	-8124.0786605939975	-29.44638466627249	-8094.632275927725	28.914658482977305	7.1765686317682285	4.954702003781362	8.645246335834642	0.11072017926656931	2.163668343610613	0.46046128634491235	0.02346054777163179	0.2124963747108466	0.023533834907483966	0.13826945698002352	0.1692931727140388	-8094.632275927725	-25.09123632235559
356000	-8124.302413002427	-29.16686665528112	-8095.1355463471455	31.480866182229644	7.590461562228887	5.50625340742247	9.566253611002406	0.040947522168782766	2.163668343610613	0.46046128634491235	0.021439639101353405	0.2124963747108466	0.02109082303803801	0.17515109032061416	-0.30823087787420067	-8095.1355463471455	-24.003811845666867
356200	-8134.253772758033	-34.68608195631745	-8099.567690801716	40.88203197505208	9.856395325977942	6.424533555916259	11.16162166554907	0.05660882186742941	2.163668343610613	0.4337894168045328	0.018549096999952015	0.2124963747108466	0.01992246855359275	0.1618761191858461	0.639301657434696	-8099.567690801716	-25.7252251670681
356400	-8125.776270889976	-26.160866342164688	-8099.6154045478115	22.004243059840604	5.212003669504169	3.3612250632343836	5.486486500623557	0.10331128046762363	2.12375692300656	0.4337894168045328	0.030031475105067876	0.18305722551535947	0.03226263497059753	0.1487795522464885	-0.07635316078273469	-8099.6154045478115	-21.52770807542302
356600	-8127.144633674848	-28.774411821651693	-8098.370221853196	30.198009988879097	6.8453412992855	4.235002222949035	7.542647773274737	0.110211602635009	2.12375692300656	0.4337894168045328	0.024706140238767153	0.18305722551535947	0.025422022553998627	0.15543282912871012	0.06522438185188766	-8098.370221853196	-25.069562814899886
356800	-8126.438859397254	-28.577139304297653	-8097.861720092957	28.23109742011677	6.104060455995498	4.526810656172594	7.039619977707292	0.10443324460106405	2.12375692300656	0.4337894168045328	0.025838159496443826	0.18305722551535947	0.025420935716607806	0.13760164382347642	0.22419696370312953	-8097.861720092957	-24.426716631761266
357000	-8126.821441161899	-29.688621047338057	-8097.132820114562	31.463354240959323	8.108397309125976	4.406464789116883	8.298133145802554	0.10443324460106405	2.12375692300656	0.4337894168045328	0.020342284979839496	0.18305722551535947	0.021823603633923286	0.1084355309368944	-0.08311049581208564	-8097.132820114562	-25.667132287591688
357200	-8126.086427267752	-27.45173820070086	-8098.634689067051	24.07710847355442	4.945755890864355	2.830482277730571	5.720724145723984	0.09802197883477794	2.12375692300656	0.4337894168045328	0.029965742402287145	0.14964977255054823	0.0343105328544898	0.09211266179494931	0.38584015021962775	-8098.634689067051	-22.32020329649489
357400	-8128.699688847535	-29.82116006950818	-8098.8785287780265	39.27796711888583	8.378264740528019	5.263536393057391	9.28206857934013	0.0619636093415117	2.12375692300656	0.4337894168045328	0.0190471719404767	0.06531336010507875	0.0192344720694905	0.03670410227363929	0.17944303720245297	-8098.8785287780265	-25.126590101913923
357600	-8124.165031619136	-25.915758647326385	-8098.24927297181	24.489784308421847	5.88453161143532	3.787293321750129	6.608327889522906	0.08217379154892632	2.12375692300656	0.4337894168045328	0.02750506636015324	0.06531336010507875	0.02824481322960779	0.04012442607221012	-0.39644970061743184	-8098.24927297181	-22.2745559293889
357800	-8126.841980497706	-26.009597267460745	-8100.832383230245	22.4904852878147	5.91444363323731	2.9756672419383374	5.91444363323731	0.09146807512226175	2.12375692300656	0.4337894168045328	0.031123246505688585	0.060303071441642056	0.030958223412704506	0.05986730780970258	0.06122480941964913	-8100.832383230245	-22.15444125028257
358000	-8124.268517186635	-25.965724760397222	-8098.302792426238	22.878716872893246	6.79044144817932	3.443165251369548	6.79044144817932	0.05363785962463414	2.12375692300656	0.42932140172718286	0.028428931295910682	0.1907902197010351	0.027942852953163486	0.12657736681639525	0.6082500246389174	-8098.302792426238	-22.313347377776918
358200	-8122.882284529496	-26.332647761902496	-8096.549636767594	24.913099694066624	7.614282284892997	3.535588868671919	7.614282284892997	0.05363785962463414	2.12375692300656	0.42932140172718286	0.030139386011810054	0.1674747393149881	0.029812491374136132	0.14215912285038862	-0.0342992557339985	-8096.549636767594	-22.746227363282166
358400	-8125.341128800304	-26.04587872777279	-8099.295250072531	16.968444346045555	5.08069950328766	2.4947736045339997	5.08069950328766	0.13631952817018905	2.12375692300656	0.42932140172718286	0.04271348610483086	0.11073575262683663	0.04013831278398614	0.10305011436962927	0.07562331580764162	-8099.295250072531	-20.865013768992906
358600	-8127.7078725784295	-26.58401196351587	-8101.123860614914	19.059911231526794	5.083906282139004	2.024808858270434	5.083906282139004	0.09793409549589137	2.12375692300656	0.42932140172718286	0.042308785978303315	0.05378332759888822	0.0410978899554826	0.0583636858921508	0.19759197984409638	-8101.123860614914	-20.955143253560284
358800	-8127.17332576932	-27.486787851711135	-8099.68653791761	28.74394467423466	6.974823190392789	3.988648966699861	6.974823190392789	0.09793409549589137	2.12375692300656	0.42932140172718286	0.02558789879857582	0.03424535841902377	0.025496568702038053	0.026085566913123047	0.009418191156525643	-8099.68653791761	-24.332723270228403
359000	-8131.509618651047	-27.232691130458324	-8104.276927520589	27.249726254954382	6.949553616598747	3.778973307180652	7.504058469540237	0.031155869930469413	2.12375692300656	0.42932140172718286	0.024468722236533458	0.04581841518909397	0.024109225033530194	0.042172347588709344	-0.09726821273598588	-8104.276927520589	-24.072495392569557
359200	-8122.988756136349	-26.131947194509554	-8096.8568089418395	24.511187549724667	6.193983122148055	3.1710702920165854	6.67236298551715	0.05217907721627167	2.12375692300656	0.42932140172718286	0.026469203147997878	0.07969409409827337	0.027509849760778225	0.05827822920591446	-0.3694597262573474	-8096.8568089418395	-22.498836479219715
359400	-8126.975151944469	-25.96266084803297	-8101.012491096436	25.034561788623513	7.068926771878614	3.375757281040711	7.068926771878614	0.05217907721627167	2.12375692300656	0.42932140172718286	0.026469203147997878	0.07969409409827337	0.02706386565154192	0.06358125468431203	-0.43126859940818296	-8101.012491096436	-22.657757086148486
359600	-8123.232554874774	-25.86889789671481	-8097.363656978059	24.837621050760475	6.963476084651909	3.1974060722645112	6.963476084651909	0.05217907721627167	2.12375692300656	0.42932140172718286	0.027272949950618137	0.07969409409827337	0.02657223736123487	0.0734493032888507	-0.31420097702720423	-8097.363656978059	-22.486251920029098
359800	-8129.0553940904765	-27.455430257664226	-8101.599963832812	27.378949736714027	5.640711717831933	2.8957380426564017	6.242239102472538	0.1022828149065234	2.12375692300656	0.42932140172718286	0.03284683595878801	0.022839455191695945	0.03311985150286533	0.016612538566669534	-0.5360219224599757	-8101.599963832812	-23.452693078084152
360000	-8126.865424402976	-26.62166236060328	-8100.2437620423725	25.507615571962262	5.960813148003874	3.4069800206739025	6.499253575207292	0.1022828149065234	2.12375692300656	0.42932140172718286	0.027902340369549843	0.02709186398486987	0.027243099134109872	0.023570302109330712	-0.10786380441659815	-8100.2437620423725	-23.10335943228207
360200	-8125.645125328179	-26.501600612388437	-8099.143524715791	20.222223170288117	5.064420240021711	2.775846250483556	5.785578350139572	0.12132476142058346	2.12375692300656	0.42932140172718286	0.03309751123869426	0.024032235473624534	0.032710553758344446	0.017441253827519182	-0.678326588775971	-8099.143524715791	-21.839093767916
360400	-8129.053250188581	-26.7018866349354	-8102.351363553646	15.219046920559581	3.688698190189695	2.1130498965150593	4.11718838754292	0.10302104662267465	2.12375692300656	0.42932140172718286	0.047253975824457	0.019204708757955342	0.04741930584983731	0.015815444850251523	-0.16594521224819156	-8102.351363553646	-19.224161764914033
360600	-8123.412097309487	-25.680650937602323	-8097.731446371885	21.45131740546443	5.813650566596046	3.183419183315393	5.995379047009642	0.1042568338918817	2.1116982277645353	0.42932140172718286	0.03042706796043831	0.02725982251977357	0.030832334001710836	0.017923575986313875	-0.2961336770501825	-8097.731446371885	-21.980017472548795
360800	-8125.684963790378	-25.40157406030278	-8100.283389730075	21.45131740546443	5.995379047009642	2.9144448155677294	5.995379047009642	0.06113571281000467	2.1116982277645353	0.42932140172718286	0.03042706796043831	0.02793662796778363	0.030049604293266495	0.014805909368393154	-0.3575781791707512	-8100.283389730075	-21.65756375131433
