# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 17:26:21 EST 2016 [seed=1451773564380]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SIV-cpz)	tmrca(SIV-smm)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
54500	-335976.23603749997	-1222.9155588440553	-334753.3204786559	2.2535801863595596E8	8.17992264036009E7	4.149460766736941E7	1.0141455868437903E8	5.433405452254317E7	8.950394019340454E8	2.8368273484972533	3.2604019088326344	3.494848917832956	0.7121680318672137	0.6639383519171842	0.7331943799706865	0.9339024723663494	1.0103635000423472	1.0557444276710932	4.488151867865431E-9	-106458.17794246839	-110750.35543971135	-117544.78709647618	-1207.6582514349273
54600	-335979.0546263328	-1222.9575702563952	-334756.09705607645	2.2535801863595596E8	8.188515210409576E7	4.149460766736941E7	1.0141455868437903E8	5.433405452254317E7	8.950394019340454E8	2.8368273484972533	3.2604019088326344	3.494848917832956	0.7121680318672137	0.6639383519171842	0.7331943799706865	0.9339024723663494	1.0103635000423472	1.0557444276710932	4.488151867865431E-9	-106458.37903567674	-110750.0942780708	-117547.62374232891	-1207.7002628472671
54700	-335984.4833813378	-1231.3323771416362	-334753.15100419614	2.6157280680675492E8	9.504400687098064E7	4.81211869816478E7	1.1751866558867604E8	6.306547791233239E7	8.950394019340454E8	2.8368273484972533	3.2604019088326344	3.494848917832956	0.7121680318672137	0.6639383519171842	0.7331943799706865	0.9339024723663494	1.0103635000423472	1.0557444276710932	3.852983436819081E-9	-106461.1423829064	-110751.6559265776	-117540.35269471213	-1216.2275103787088
54800	-335986.07083859947	-1231.2925778921	-334754.7782607074	2.6795610387984496E8	9.508149914230283E7	4.813393298884912E7	1.1751866558867604E8	6.301516875035521E7	8.950394019340454E8	2.8368273484972533	3.2604019088326344	3.510673111080251	0.7121680318672137	0.6639383519171842	0.7331943799706865	0.9386206319890668	1.0056453404196297	1.0557444276710932	3.852983436819081E-9	-106461.41243861924	-110751.7413671142	-117541.62445497396	-1216.1824604033927
54900	-335982.0147297312	-1231.5200479991884	-334750.49468173203	2.5769934766734454E8	9.508149914230283E7	4.813393298884912E7	1.1751866558867604E8	6.301516875035521E7	1.0944680805100396E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9386206319890668	1.0056453404196297	1.0557444276710932	3.9071237698161724E-9	-106461.16753175993	-110751.53709466576	-117537.79005530632	-1216.1768656649758
55000	-335981.1317880535	-1231.448778763519	-334749.68300928996	2.5163217538771886E8	9.512830872876507E7	4.813393298884912E7	1.1755272012953448E8	6.301516875035521E7	1.0877192750278442E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9423481036389361	1.0019178687697605	1.0557444276710932	3.9071237698161724E-9	-106463.42914941908	-110750.51135691759	-117535.74250295326	-1216.1117818074608
55100	-335997.47347665555	-1245.0274606688272	-334752.44601598673	3.228093828580897E8	1.2203650262829317E8	6.174919872119573E7	1.5080393029959399E8	8.073924825817512E7	1.2997552867789183E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9423481036389361	1.0019178687697605	1.0557444276710932	3.0215683094792857E-9	-106463.59586618868	-110749.5234536573	-117539.32669614075	-1229.7691392675304
55200	-335995.0448145877	-1244.447646060465	-334750.5971685272	3.165600303715631E8	1.2073227094352365E8	6.108927107867214E7	1.4919225461364308E8	7.984087546007097E7	1.2997552867789183E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9097802433803712	1.0019178687697605	1.088318365156801	3.0681391762705232E-9	-106463.94857116099	-110748.64702484664	-117538.00157251958	-1229.174044712459
55300	-336004.9435036116	-1252.5050658162515	-334752.4384377953	3.652728976000646E8	1.3931078534966722E8	7.048980578183223E7	1.7215024612629503E8	9.21534634863958E7	1.3672678188888452E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9150807674346342	1.0019178687697605	1.0830168520142651	2.658971517475672E-9	-106464.5689844801	-110751.58268418418	-117536.28676913105	-1237.3238147322586
55400	-336000.3924041895	-1252.4881833472011	-334747.9042208423	3.651971354744839E8	1.3928196470902905E8	7.048980578183223E7	1.7215024612629503E8	9.21534634863958E7	1.3672678188888452E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9150807674346342	1.0019178687697605	1.0830168520142651	2.666275826656426E-9	-106464.22753530424	-110749.4322132249	-117534.24447231316	-1237.3041917296794
55500	-335998.4611994151	-1252.4337637888723	-334746.0274356262	3.651971354744839E8	1.3923666311452165E8	7.048980578183223E7	1.721887482131696E8	9.21534634863958E7	1.4455401873205142E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9150807674346342	1.0019178687697605	1.0830168520142651	2.666275826656426E-9	-106463.52807432432	-110747.78355517235	-117534.71580612952	-1237.1941035433967
55600	-335990.22943991114	-1245.7409147123915	-334744.4885251988	3.2410379712961286E8	1.234042394608175E8	6.097660658251802E7	1.5279430808263162E8	8.168312923497735E7	1.3159301139579961E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9150807674346342	1.0019178687697605	1.0830168520142651	3.004334731352709E-9	-106463.23787981475	-110747.98322623884	-117533.26741914515	-1230.4759397185846
55700	-335990.51840205444	-1245.7628090070275	-334744.7555930474	3.2410379712961286E8	1.2336058767627932E8	6.097660658251802E7	1.5279430808263162E8	8.168312923497735E7	1.1974002085214021E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9150807674346342	1.0019178687697605	1.0830168520142651	3.004334731352709E-9	-106462.77227436444	-110747.7522867741	-117534.2310319089	-1230.5922250261644
55800	-335990.81193269603	-1245.8193646841185	-334744.9925680119	3.271612041108101E8	1.2336058767627932E8	6.097660658251802E7	1.5279430808263162E8	8.164428766747291E7	1.1787345568934286E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.921673738078669	1.0019178687697605	1.0764226511088673	3.004334731352709E-9	-106462.93024082512	-110746.74135702147	-117535.3209701653	-1230.6644919632868
55900	-336000.5441747122	-1253.9593447719933	-334746.5848299402	3.693800515035214E8	1.4184130522971952E8	7.010202720763259E7	1.7566065648282456E8	9.386271877342999E7	1.6598696949680114E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.921673738078669	1.0019178687697605	1.0764226511088673	2.6103137830753303E-9	-106464.73714075655	-110747.9019196183	-117533.94576956535	-1238.6026195355175
56000	-335965.81132127316	-1220.508591548843	-334745.3027297243	1.9240387543818226E8	7.388275764303958E7	3.652537595763308E7	9.144140268065491E7	4.889151641422626E7	1.1015275995716755E9	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.921673738078669	1.0019178687697605	1.0764226511088673	5.011322341802341E-9	-106460.51194529964	-110752.82462912938	-117531.96615529529	-1204.9103303174886
56100	-335961.4097928767	-1218.1283940248804	-334743.28139885183	1.9667092628222427E8	7.5018562369908E7	3.733542012100569E7	9.346935099302785E7	4.9975811550728574E7	7.926236888860822E8	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.921673738078669	0.9996741891195615	1.0786667494341269	4.902594693885186E-9	-106459.91030379829	-110751.73432392866	-117531.63677112489	-1202.8811507391233
56200	-335960.0341158834	-1218.139534543831	-334741.89458133955	1.9667092628222427E8	7.5018562369908E7	3.733542012100569E7	9.346935099302785E7	4.998881669109352E7	7.926236888860822E8	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.921673738078669	0.9996741891195615	1.0786667494341269	4.902594693885186E-9	-106459.48876147378	-110750.47821983497	-117531.92760003079	-1202.8922912580738
56300	-335959.38083332666	-1219.3195079197853	-334740.0613254069	2.012588901271658E8	7.5018562369908E7	3.733542012100569E7	9.346935099302785E7	4.998881669109352E7	6.344447450702046E8	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.921673738078669	0.9996741891195615	1.0786667494341269	4.878254650560246E-9	-106455.05047844078	-110749.6269075814	-117535.38393938472	-1204.2998351176705
56400	-335961.4690333119	-1218.5530713035441	-334742.91596200835	2.0634014270707962E8	7.5018562369908E7	3.733542012100569E7	9.348993040507522E7	4.998881669109352E7	8.705972221978195E8	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.921673738078669	0.9996741891195615	1.0786667494341269	4.878254650560246E-9	-106455.43485027393	-110750.27638827082	-117537.20472346358	-1203.2169692621464
56500	-335961.61781765736	-1219.9524026387685	-334741.66541501856	2.0298892251795918E8	7.5018562369908E7	3.733542012100569E7	9.348993040507522E7	4.998881669109352E7	6.055258730699428E8	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.921673738078669	0.9996741891195615	1.0786667494341269	4.896014404978767E-9	-106454.88162628128	-110749.42530355041	-117537.35848518687	-1204.9757523925414
56600	-335938.30233915325	-1199.3691343924288	-334738.93320476083	1.4016906608695054E8	5.3264578499892704E7	2.6533820388481554E7	6.6442134934066094E7	3.55226869366864E7	6.055258730699428E8	2.8368273484972533	3.2604019088326344	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9124850432558473	0.9996741891195615	1.0878571588855774	6.8891230909111736E-9	-106454.59126206541	-110749.35031394298	-117534.99162875245	-1184.0513033517168
56700	-335921.07307335926	-1181.87434618027	-334739.19872717897	9.176812742824621E7	3.487210668977297E7	1.7371586174783416E7	4.349940022752103E7	2.3256561182888698E7	6.04267684796767E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9124850432558473	0.9996741891195615	1.0878571588855774	1.0522628900389232E-8	-106455.32653835996	-110749.84964940179	-117534.02253941722	-1166.1415075711038
56800	-335927.69991370535	-1188.3582405080194	-334739.34167319734	1.1882285321364203E8	4.398148430860602E7	2.1909434711207237E7	5.4862420718091264E7	2.9348992667356335E7	4.7414241770422363E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9124850432558473	0.9996741891195615	1.0878571588855774	8.343198130752035E-9	-106456.09167177365	-110747.75394670926	-117535.4960547144	-1173.0997608278287
56900	-335928.6897004614	-1188.4104077518066	-334740.2792927096	1.1901106536267233E8	4.398148430860602E7	2.1909434711207237E7	5.4862420718091264E7	2.9348992667356335E7	4.2649416057634944E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9124850432558473	0.9996741891195615	1.0878571588855774	8.343198130752035E-9	-106458.13898240788	-110748.416799467	-117533.72351083472	-1173.2578371321333
57000	-335925.27887207863	-1188.4368146308752	-334736.84205744776	1.1487549279821096E8	4.350406643913434E7	2.1909434711207237E7	5.488028439910562E7	2.9348992667356335E7	4.2649416057634944E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9309907241315736	0.9996741891195615	1.069348024813196	8.343198130752035E-9	-106455.71085549623	-110748.55438908856	-117532.57681286297	-1173.284244011202
57100	-335925.3850952332	-1188.42813119993	-334736.9569640333	1.1805367749932514E8	4.345676214704556E7	2.1909434711207237E7	5.490567739844596E7	2.9348992667356335E7	4.2649416057634944E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9309907241315736	0.9996741891195615	1.069348024813196	8.343198130752035E-9	-106454.88138756542	-110748.29482349388	-117533.78075297401	-1173.2755605802568
57200	-335911.1885030767	-1173.9061124048087	-334737.28239067184	8.915053417265254E7	3.2817220444870647E7	1.6590032055820059E7	4.146309181440599E7	2.2163463512087855E7	4.2649416057634944E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	1.104811351475795E-8	-106455.13361138159	-110748.58626167591	-117533.56251761434	-1158.4730095192492
57300	-335921.4780762519	-1185.5671158642883	-334735.9109603876	1.1113968365330103E8	4.0830573342414916E7	2.0641008331162624E7	5.158760517745184E7	2.7575367754635166E7	5.017729580067933E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	8.879825753931534E-9	-106453.52647876205	-110748.82960851074	-117533.5548731148	-1170.1897231900539
57400	-335934.59529147233	-1197.1599561800665	-334737.43533529225	1.334129379734699E8	4.9104362026925184E7	2.4823642254400957E7	6.204116752150047E7	3.3163160112733256E7	6.72685568554448E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	7.351893429072186E-9	-106454.9886785164	-110750.26639858515	-117532.1802581907	-1181.678068457563
57500	-335932.1989936702	-1195.8825116268092	-334736.31648204336	1.334129379734699E8	4.9104362026925184E7	2.481368010055867E7	6.204116752150047E7	3.3163160112733256E7	5.951735837272255E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	7.351893429072186E-9	-106453.85840211323	-110748.62947833001	-117533.82860160012	-1180.5230488157335
57600	-335933.77296716603	-1195.8139139637194	-334737.9590532023	1.334129379734699E8	4.8499210066023916E7	2.481368010055867E7	6.204116752150047E7	3.3163160112733256E7	5.951735837272255E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	7.453424324584291E-9	-106454.45923066219	-110748.86261514237	-117534.63720739773	-1180.4407491900959
57700	-335936.30407081504	-1196.9362025655646	-334739.3678682495	1.3693064203618512E8	4.9777990601699226E7	2.5619308051929604E7	6.367700936983287E7	3.403757442991316E7	5.793902103642385E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	7.2619482558399265E-9	-106455.997829141	-110747.50357645417	-117535.86646265432	-1181.6159140978828
57800	-335922.8150275438	-1182.7158802503745	-334740.0991472934	1.0285144322519976E8	3.738928042769463E7	1.9243193257471353E7	4.78736900348374E7	2.556632760895552E7	5.240340149672632E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	9.477644396762052E-9	-106455.57160878058	-110747.50518584547	-117537.0223526674	-1167.2299900067032
57900	-335921.9286232785	-1181.3327052507948	-334740.59591802774	1.0598992326456533E8	3.738928042769463E7	1.9243193257471353E7	4.78736900348374E7	2.556632760895552E7	3.391251077115726E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	9.477644396762052E-9	-106455.85463563233	-110746.25225074925	-117538.48903164617	-1166.2820025148021
58000	-335902.64683181	-1162.2800969513655	-334740.36673485866	7.4869220125512E7	2.6452268059021708E7	1.3614225803103456E7	3.388969297629115E7	1.805468568760382E7	3.391251077115726E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	1.3396291892772035E-8	-106454.30352347033	-110746.48409786377	-117539.5791135246	-1146.8836981173038
58100	-335900.27121188527	-1158.1570453645204	-334742.11416652077	7.07881115679052E7	2.4923823951221425E7	1.2848322835492993E7	3.1983141932012748E7	1.7038973332938913E7	2.8968246747591925E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9388861042857575	0.9917788089653776	1.069348024813196	1.4194859911883954E-8	-106454.12119419617	-110748.94351260894	-117539.04945971568	-1142.8603861608724
58200	-335897.9210662924	-1158.1175410148453	-334739.80352527753	6.86965918875914E7	2.4923823951221425E7	1.2848322835492993E7	3.1983141932012748E7	1.7038973332938913E7	2.8968246747591925E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9347277085647485	0.9917788089653776	1.0735071964990717	1.4194859911883954E-8	-106452.8268399323	-110750.06944470192	-117536.90724064334	-1142.8208818111973
58300	-335919.79159054795	-1181.3853814362508	-334738.4062091117	1.0152159337340468E8	3.7349067110275276E7	1.9253581343555965E7	4.792765816168684E7	2.5533391655614674E7	3.310236891267196E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9347277085647485	0.9917788089653776	1.0735071964990717	9.472530824169188E-9	-106453.36913529223	-110749.41218256955	-117535.62489124993	-1166.3593969940541
58400	-335927.8932009905	-1189.2482668820692	-334738.6449341084	1.1821613936459756E8	4.343783917664845E7	2.2392365718441606E7	5.5698842425493486E7	2.969593208569951E7	4.1124087317779607E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9347277085647485	0.9917788089653776	1.0735071964990717	8.144746519671232E-9	-106454.02090583062	-110748.7236966939	-117535.90033158392	-1174.1561652464768
58500	-335929.8634728161	-1189.2280960413302	-334740.6353767748	1.1575735843552333E8	4.3388902641118586E7	2.2392365718441606E7	5.5719721496161506E7	2.969593208569951E7	4.1142220645927536E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9347277085647485	0.9917788089653776	1.0735071964990717	8.144746519671232E-9	-106455.13293532544	-110749.87913229135	-117535.62330915802	-1174.135553561147
58600	-335929.13151477213	-1189.2232493642591	-334739.9082654079	1.2279607104481407E8	4.3494941114796266E7	2.2364938225308005E7	5.564233583388439E7	2.9621257278274328E7	4.0544469285908353E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9347277085647485	0.9841378973016929	1.0811495339719865	8.144746519671232E-9	-106454.10512724119	-110749.69353165138	-117536.1096065153	-1174.1453423658222
58700	-335930.8454552413	-1190.3426042479625	-334740.5028509933	1.1970727686057852E8	4.3494941114796266E7	2.2364938225308005E7	5.564233583388439E7	2.9666267557672787E7	3.664365302055459E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9347277085647485	0.9841378973016929	1.0811495339719865	8.433218112377453E-9	-106454.99378996328	-110748.91228853569	-117536.5967724943	-1175.3310858746618
58800	-335932.6442737688	-1190.0519672375076	-334742.5923065313	1.1637744267086637E8	4.3494941114796266E7	2.2295767642750643E7	5.559452896570382E7	2.960117326735546E7	3.664365302055459E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9347277085647485	0.9841378973016929	1.0811495339719865	8.433218112377453E-9	-106456.26133008723	-110749.33146882364	-117536.99950762045	-1175.0404488642068
58900	-335932.9930518573	-1190.1551650763283	-334742.83788678097	1.1862773825237124E8	4.433305632234785E7	2.2758153412407268E7	5.6756308891469285E7	3.010053459081869E7	4.0915816032302606E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9452549256455984	0.9841378973016929	1.0706203524916067	8.273788356459178E-9	-106458.21876610945	-110749.49095036219	-117535.12817030931	-1175.0524371199404
59000	-335935.5566086261	-1190.7734508854396	-334744.78315774066	1.2415765180614758E8	4.486520665360267E7	2.3045057497565463E7	5.7450465485014565E7	3.046184533233363E7	4.1572321664475167E8	2.8368273484972533	3.2426859486364914	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9452549256455984	0.9841378973016929	1.0706203524916067	8.175652193872966E-9	-106460.52514434615	-110750.9345228448	-117533.32349054971	-1175.6667250798828
59100	-335936.61646809714	-1190.7849189236713	-334745.83154917345	1.2415765180614758E8	4.486520665360267E7	2.3045057497565463E7	5.749913687188413E7	3.046184533233363E7	5.3203104070728326E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9452549256455984	0.9614312496102372	1.093331237288435	8.175652193872966E-9	-106460.86741706092	-110750.07686774303	-117534.88726436949	-1175.4125075258846
59200	-335953.92583010904	-1209.7157619831466	-334744.2100681259	1.7184475825807172E8	6.209726488404022E7	3.1896321145761352E7	7.970218218284765E7	4.216178681764059E7	5.3203104070728326E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9424314893488285	0.9642546859070071	1.093331237288435	5.90689985929418E-9	-106460.75876219434	-110751.12767889458	-117532.32362703701	-1194.668064903379
59300	-335947.96201087994	-1201.4345612758357	-334746.5274496041	1.508975792703271E8	5.4527860176205434E7	2.8008288977288365E7	6.958333172087044E7	3.70244709593821E7	5.3203104070728326E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9424314893488285	0.9642546859070071	1.093331237288435	6.656894397979556E-9	-106458.43433244417	-110753.44667853396	-117534.64643862602	-1186.2674517941073
59400	-335933.3245886056	-1187.2953909592911	-334746.0291976463	1.1307436850986512E8	4.211156251026138E7	2.1630645476662874E7	5.373881927452529E7	2.85937925709352E7	3.904091186175853E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9424314893488285	0.9642546859070071	1.093331237288435	8.619632834862046E-9	-106458.62510663962	-110754.04595978023	-117533.35813122647	-1172.1796570704166
59500	-335931.2620838411	-1186.9224975892218	-334744.3395862519	1.1307436850986512E8	4.211156251026138E7	2.1610492811664205E7	5.373881927452529E7	2.85937925709352E7	4.132322157708749E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9424314893488285	0.9642546859070071	1.093331237288435	8.619632834862046E-9	-106458.6554208594	-110751.88461066502	-117533.79955472742	-1171.7499492109903
59600	-335930.9570991959	-1187.2310256725743	-334743.72607352334	1.1359533411645022E8	4.184624064374208E7	2.147433694502317E7	5.335379895497427E7	2.8308448525359564E7	3.709560494255459E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9424314893488285	0.960784246153635	1.0968023246327296	8.674284747131221E-9	-106457.47390239802	-110751.9442311647	-117534.30793996064	-1172.1600893417037
59700	-335937.9463883954	-1193.138659007502	-334744.8077293879	1.3377242921125975E8	4.6979060530410245E7	2.410835859257854E7	5.989812494680841E7	3.178073576828582E7	5.393577463870294E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9424314893488285	0.960784246153635	1.0968023246327296	7.726553124786906E-9	-106456.55701805605	-110752.79984187878	-117535.4508694531	-1177.8090115120835
59800	-335918.9373411015	-1175.150869601371	-334743.7864715002	9.687321636879103E7	3.460721625541202E7	1.745841240983225E7	4.337608319045646E7	2.3014473988347E7	3.924229698360662E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9357188937294572	0.9674968417730063	1.0968023246327296	1.0669613538975897E-8	-106458.62865864643	-110749.99181148368	-117535.16600137003	-1159.8168466624136
59900	-335917.9563606805	-1174.8628956569544	-334743.09346502356	9.687321636879103E7	3.4602857052210525E7	1.745841240983225E7	4.337608319045646E7	2.3014473988347E7	3.644285314824189E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9357188937294572	0.9674968417730063	1.0968023246327296	1.0669613538975897E-8	-106457.78933801621	-110751.97010796772	-117533.33401903966	-1159.602882521291
60000	-335915.66073098476	-1175.5732879630564	-334740.0874430217	9.014349857973532E7	3.4602857052210525E7	1.745841240983225E7	4.337608319045646E7	2.2970818861817498E7	3.050067276019692E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9357188937294572	0.9790138809837199	1.0852831363197188	1.0669613538975897E-8	-106459.90248514114	-110751.88800818137	-117528.29694969919	-1160.4912714527907
60100	-335914.49959322036	-1175.1173784911134	-334739.38221472927	9.56646466366356E7	3.4602857052210525E7	1.745841240983225E7	4.337608319045646E7	2.2970818861817498E7	3.9097238172807246E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9357188937294572	0.9790138809837199	1.0852831363197188	1.0669613538975897E-8	-106457.58110089993	-110749.68518276323	-117532.11593106612	-1159.7870588923993
60200	-335912.94945403194	-1174.9337652906117	-334738.01568874135	9.570768038951461E7	3.4602857052210525E7	1.745841240983225E7	4.337608319045646E7	2.2940991282846164E7	3.652101729580227E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9357188937294572	0.9790138809837199	1.0852831363197188	1.0709956185439732E-8	-106457.30977681416	-110750.35171804647	-117530.35419388072	-1159.667839435982
60300	-335933.95198116044	-1195.7786547293674	-334738.1733264311	1.3293033313292716E8	4.920334003997584E7	2.4073309958617408E7	6.1686360188877955E7	3.262081490094449E7	4.141306320618628E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9357188937294572	0.9790138809837199	1.0852831363197188	7.53190906591127E-9	-106457.18607865695	-110752.95016193578	-117528.03708583832	-1180.738693649004
60400	-335910.7420962653	-1172.0473711908812	-334738.69472507446	8.600124289251208E7	3.216185676134185E7	1.5735564822050598E7	4.032140661409066E7	2.1386973136730947E7	4.141306320618628E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7331943799706865	0.9357188937294572	0.9790138809837199	1.0852831363197188	1.1514797478134275E-8	-106457.58395884279	-110752.70714836319	-117528.40361786852	-1156.5833501871489
60500	-335915.29282346	-1172.1134239150658	-334743.17939954496	8.721001451015683E7	3.2147363994526047E7	1.5785341312825888E7	4.032140661409066E7	2.1386973136730947E7	4.141306320618628E8	2.8368273484972533	3.298258536936555	3.5650706380874277	0.7121680318672137	0.6542253461854339	0.7359612139437564	0.9371339383013336	0.9591200776185153	1.1037653432859884	1.1306747409946093E-8	-106458.4034860012	-110756.58898769741	-117528.18692584631	-1156.6676179600731
