# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 16:36:19 EST 2016 [seed=1451770534910]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SIV-cpz)	tmrca(SIV-smm)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
116600	-335959.7337773878	-1199.393636078058	-334760.3401413098	1.4402716598236006E8	5.4914023604507186E7	2.6412511882846918E7	6.780208840553719E7	3.5332330583930224E7	5.1583483113283306E8	2.831517550028147	3.2599771238674022	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7277327224702552	0.9386033924605764	0.9829346318264154	1.0784766168728743	6.845974892166834E-9	-106472.1334608715	-110737.33160711147	-117550.8750733268	-1184.262730284378
116700	-335961.9451289758	-1199.7023269898577	-334762.24280198594	1.488918945694814E8	5.4979379495701686E7	2.6412511882846918E7	6.780208840553719E7	3.5332330583930224E7	4.868690705432986E8	2.831517550028147	3.2599771238674022	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7277327224702552	0.9499192444423067	0.9829346318264154	1.0671586533307817	6.845974892166834E-9	-106471.52265695433	-110737.62176778275	-117553.09837724883	-1184.629212577765
116800	-335962.5707870047	-1199.7421915672517	-334762.82859543746	1.4971566779250783E8	5.4979379495701686E7	2.6412511882846918E7	6.780208840553719E7	3.5341204724822655E7	4.868690705432986E8	2.831517550028147	3.2599771238674022	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7277327224702552	0.9499192444423067	0.9829346318264154	1.0671586533307817	6.845974892166834E-9	-106470.64237585283	-110736.937478722	-117555.24874086262	-1184.669077155159
116900	-335961.4960563983	-1199.7739386810808	-334761.72211771726	1.4356356516226393E8	5.4979379495701686E7	2.6412511882846918E7	6.780208840553719E7	3.525765437688618E7	4.868690705432986E8	2.831517550028147	3.2599771238674022	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7277327224702552	0.9544287805168733	0.9784250957518488	1.0671586533307817	6.845974892166834E-9	-106471.16602322504	-110737.2068497544	-117553.34924473785	-1184.700824268988
117000	-335962.20039934106	-1199.376922447374	-334762.8234768937	1.4356356516226393E8	5.4979379495701686E7	2.6412511882846918E7	6.780208840553719E7	3.515714780130887E7	5.271051153622568E8	2.831517550028147	3.2599771238674022	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7277327224702552	0.9544287805168733	0.9784250957518488	1.0671586533307817	6.845974892166834E-9	-106469.80334265831	-110738.39661505744	-117554.62351917799	-1184.2244032846882
117100	-335956.3309369991	-1189.6835818996556	-334766.64735509944	1.202448004779995E8	4.377890604965945E7	2.2153220008092888E7	5.5031227729771234E7	2.9446637229758095E7	5.271051153622568E8	2.831517550028147	3.2599771238674022	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7277327224702552	0.9544287805168733	0.9784250957518488	1.0671586533307817	8.173597183610774E-9	-106464.49593095969	-110745.20318096859	-117556.94824317117	-1174.3539917540586
117200	-335986.4893717421	-1220.747785446873	-334765.74158629525	2.0096736910380846E8	7.318671550372654E7	3.698584910460533E7	9.187723879918762E7	4.933366565041935E7	1.0711775622393863E9	2.831517550028147	3.2599771238674022	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9544287805168733	0.9784250957518488	1.0671586533307817	4.895696625862014E-9	-106463.83619229386	-110744.96042473496	-117556.94496926643	-1205.2211214136237
117300	-335978.70184394054	-1214.1076465419371	-334764.5941973986	1.8815769149024937E8	6.747555846814917E7	3.409964235414918E7	8.443093099200916E7	4.548389168897046E7	8.353898800660138E8	2.831517550028147	3.2599771238674022	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9544287805168733	0.9784250957518488	1.0671586533307817	5.385539835579844E-9	-106465.1125173357	-110743.09283847344	-117556.38884158943	-1198.7343322053448
117400	-335983.0543959478	-1221.02238942056	-334762.03200652724	2.1548283422009167E8	7.727467564116967E7	3.899345630381779E7	9.669238691176184E7	5.20895866672354E7	7.6105450905764E8	2.831517550028147	3.2599771238674022	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9544287805168733	0.9784250957518488	1.0671586533307817	4.702605414297067E-9	-106463.42742212758	-110741.88885349008	-117556.71573090958	-1205.8777338927423
117500	-335969.02593911637	-1207.820575368491	-334761.2053637479	1.679108315708427E8	6.021479665996581E7	3.0320187646266922E7	7.547862266973847E7	4.058980310488909E7	7.6105450905764E8	2.831517550028147	3.3412343703567617	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9544287805168733	0.9784250957518488	1.0671586533307817	6.034933740792948E-9	-106464.18777847612	-110744.47792530444	-117552.53965996735	-1192.399043667352
117600	-335978.21627764776	-1218.4743953955153	-334759.7418822523	2.0659619372349468E8	7.408782196718831E7	3.7305725319203325E7	9.286831591016689E7	4.994138107116806E7	7.6105450905764E8	2.831517550028147	3.3412343703567617	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9373525372613669	0.9790882531430232	1.0835748019094007	4.90488582886337E-9	-106465.2333017714	-110744.10837214926	-117550.40020833159	-1203.2599894203854
117700	-335978.3281239371	-1218.460481161209	-334759.86764277593	2.0659619372349468E8	7.572595927747592E7	3.7280558502764784E7	9.282144623860931E7	4.994138107116806E7	7.6105450905764E8	2.831517550028147	3.3412343703567617	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9172210125501116	0.9992197778542785	1.0835748019094007	4.90488582886337E-9	-106464.43689012663	-110743.37436700007	-117552.05638564925	-1203.246075186079
117800	-335987.671444715	-1229.311637744429	-334758.3598069706	2.412939630851664E8	9.135913042391902E7	4.497690671769006E7	1.1198387836827613E8	6.025148034260151E7	8.487641910004358E8	2.831517550028147	3.3412343703567617	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9172210125501116	0.9992197778542785	1.0835748019094007	4.065572677998386E-9	-106467.64663085142	-110742.80220495573	-117547.91097116345	-1214.1756448799667
117900	-335957.6399081261	-1199.5620332694443	-334758.07787485665	1.393065517800037E8	5.17758879513673E7	2.548972688125029E7	6.345213905743722E7	3.420064058432531E7	7.187824829943229E8	2.831517550028147	3.3412343703567617	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9172210125501116	0.9992197778542785	1.0835748019094007	7.173748229794823E-9	-106466.45892005812	-110741.1233803309	-117550.49557446761	-1184.0249572220382
118000	-335962.88994310173	-1199.263094866878	-334763.62684823485	1.3612693146658933E8	5.159974058708196E7	2.5594210397839863E7	6.347240101847596E7	3.423323902537299E7	7.019938189298168E8	2.831517550028147	3.3412343703567617	3.509768551329156	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9349503554444148	0.9715845031980018	1.0934825821378344	7.173748229794823E-9	-106470.03866280976	-110745.17941501529	-117548.40877040982	-1183.7496530052497
118100	-335961.63936228014	-1197.210867822494	-334764.4284944576	1.4334383562445757E8	5.159974058708196E7	2.5594210397839863E7	6.347240101847596E7	3.423323902537299E7	5.1852846638713527E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9349503554444148	0.9715845031980018	1.0934825821378344	7.1859098972602265E-9	-106470.8478409512	-110743.41396361074	-117550.16668989565	-1181.9858713428887
118200	-335958.3697191107	-1197.1733506148973	-334761.1963684958	1.4334383562445757E8	5.159974058708196E7	2.5594210397839863E7	6.347240101847596E7	3.4242938052254E7	5.1852846638713527E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9349503554444148	0.9715845031980018	1.0934825821378344	7.1859098972602265E-9	-106468.01230859525	-110741.73544597343	-117551.4486139271	-1181.948354135292
118300	-335945.5577007261	-1187.6250701856452	-334757.93263054045	1.202623044264525E8	4.3291039923525214E7	2.1472975862622425E7	5.334779054827803E7	2.8729066880038768E7	4.872319220048761E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9349503554444148	0.9715845031980018	1.0934825821378344	8.565076912815791E-9	-106465.81921828176	-110739.55188666473	-117552.56152559396	-1172.2869330073088
118400	-335950.38894302543	-1193.33420094132	-334757.0547420841	1.2764740817852424E8	4.6451134481290266E7	2.3040428025526434E7	5.718931358809964E7	3.0826188318046622E7	3.6980383253716075E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9349503554444148	0.9715845031980018	1.0934825821378344	7.982390327412152E-9	-106465.88523661353	-110739.8265880294	-117551.34291744116	-1178.3422160659225
118500	-335952.24480043986	-1196.4569518688622	-334755.787848571	1.385847638635059E8	5.057338879801294E7	2.5134229473596144E7	6.238639879294969E7	3.362752159481073E7	5.684802678056604E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9498414948695345	0.9715845031980018	1.0785886639966438	7.317419060075271E-9	-106469.37542219841	-110736.45352937967	-117549.95889699295	-1181.1218663205905
118600	-335952.70750808815	-1197.7356941221828	-334754.97181396594	1.4204439999014017E8	5.183590509528969E7	2.557706073503626E7	6.394381559013296E7	3.4467000519587524E7	5.684802678056604E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9498414948695345	0.9798354939393054	1.0703361336041477	7.139195861302803E-9	-106469.22894522295	-110736.55236096705	-117549.19050777594	-1182.425241449215
118700	-335957.02422138886	-1203.356114419058	-334753.6681069698	1.3833509317845222E8	5.163685665122968E7	2.52736249902202E7	6.394381559013296E7	3.4467000519587524E7	8.680209560929987E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9498414948695345	0.9798354939393054	1.0703361336041477	7.139195861302803E-9	-106469.81001017986	-110736.67260084403	-117547.18549594593	-1187.6224124921205
118800	-335953.5095455079	-1199.3159763864742	-334754.1935691214	1.3833509317845222E8	5.167523116303202E7	2.52736249902202E7	6.394381559013296E7	3.4467000519587524E7	6.902263882360677E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9498414948695345	0.9798354939393054	1.0703361336041477	7.139195861302803E-9	-106469.93664207368	-110736.97335215755	-117547.28357489016	-1183.8114706741983
118900	-335956.9136715767	-1199.2898354178858	-334757.62383615883	1.377866284367848E8	5.169545363345661E7	2.529288110939974E7	6.399253474831761E7	3.4493261124072365E7	6.902263882360677E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9498414948695345	0.9798354939393054	1.0703361336041477	6.99142440286656E-9	-106470.8571468501	-110738.6582795004	-117548.10840980832	-1183.8062246225986
119000	-335956.0949581332	-1199.310606991727	-334756.7843511414	1.37479679247704E8	5.169545363345661E7	2.529288110939974E7	6.399253474831761E7	3.4493261124072365E7	6.902263882360677E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9498414948695345	0.9798354939393054	1.0703361336041477	7.157978087776069E-9	-106472.88336550533	-110736.5427739309	-117547.35821170521	-1183.8034765012806
119100	-335954.8753729122	-1197.6375541405857	-334757.2378187716	1.447995797495391E8	5.169545363345661E7	2.529288110939974E7	6.399253474831761E7	3.4493261124072365E7	5.527487286273915E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9498414948695345	0.9798354939393054	1.0703361336041477	7.157978087776069E-9	-106471.09869621346	-110735.92850561434	-117550.21061694386	-1182.352539773162
119200	-335955.1619791302	-1197.6008324431564	-334757.561146687	1.3844670677942678E8	5.169545363345661E7	2.529288110939974E7	6.399253474831761E7	3.4493261124072365E7	5.527487286273915E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9460366468822434	0.9798354939393054	1.074141691583599	7.157978087776069E-9	-106474.1262558365	-110735.9131469983	-117547.52174385222	-1182.3158180757328
119300	-335957.28002750815	-1197.6520409055224	-334759.62798660266	1.3844670677942678E8	5.169545363345661E7	2.529288110939974E7	6.403746857868923E7	3.4493261124072365E7	5.544861739343169E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9460366468822434	0.9798354939393054	1.074141691583599	7.206147746049739E-9	-106476.40572161165	-110738.26925402657	-117544.95301096443	-1182.3571879283286
119400	-335958.8176886779	-1199.2376273106106	-334759.5800613673	1.4227044805967334E8	5.307358469629488E7	2.5967155202682484E7	6.574462111205448E7	3.5412804938325904E7	5.2483950925822085E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9460366468822434	0.9798354939393054	1.074141691583599	7.019029877357398E-9	-106471.58691941341	-110741.55371112404	-117546.43943082982	-1184.0240068778314
119500	-335957.71202552784	-1195.1716339291347	-334762.5403915987	1.353518906615038E8	4.950168530085752E7	2.4219542590863466E7	6.131994971012825E7	3.3029491708707593E7	5.2483950925822085E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9387003848252249	0.9871717559963239	1.074141691583599	7.506542416828002E-9	-106475.51444722078	-110738.84016746341	-117548.18577691453	-1179.8909306981484
119600	-335959.68786006904	-1198.6419905194134	-334761.0458695496	1.3881872818925464E8	5.245066107797901E7	2.5715107879028466E7	6.473417001844203E7	3.499716554420682E7	4.9266680466611356E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9352092167219381	0.9906629240996107	1.074141691583599	7.084496034528834E-9	-106476.22954208967	-110738.87606373604	-117545.94026372393	-1183.4823550717142
119700	-335959.9559763813	-1198.569781209057	-334761.38619517226	1.479902767632597E8	5.245066107797901E7	2.5715107879028466E7	6.473417001844203E7	3.499716554420682E7	5.006554966673897E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9352092167219381	0.9906629240996107	1.074141691583599	7.084496034528834E-9	-106474.16456602591	-110737.56697304324	-117549.65465610311	-1183.3940606211495
119800	-335959.6199977562	-1198.5225599689709	-334761.0974377872	1.3797246916991648E8	5.245066107797901E7	2.5715107879028466E7	6.473417001844203E7	3.499716554420682E7	4.923398430040935E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9352092167219381	0.9906629240996107	1.074141691583599	7.084496034528834E-9	-106475.78046261684	-110741.33194974327	-117543.98502542714	-1183.363588398363
119900	-335959.96431152994	-1198.3080357110127	-334761.65627581894	1.4501275696122643E8	5.254436308304605E7	2.5715107879028466E7	6.473417001844203E7	3.499716554420682E7	5.2925064231183636E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9411049863039123	0.9906629240996107	1.0682448218393592	7.084496034528834E-9	-106475.14997956669	-110740.65816661376	-117545.84812963847	-1183.0767712326199
120000	-335965.19169600116	-1201.0056638127505	-334764.1860321884	1.508270177596007E8	5.515990304305289E7	2.6951114209819347E7	6.7845642244718E7	3.6712153761839055E7	5.2925064231183636E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9411049863039123	0.9906629240996107	1.0682448218393592	6.638638050086294E-9	-106473.7059093131	-110740.426964914	-117550.05315796133	-1185.8393362422203
120100	-335962.30712258426	-1201.1550839107542	-334761.1520386735	1.508270177596007E8	5.515990304305289E7	2.6951114209819347E7	7.176927448634791E7	3.679068071059237E7	5.2925064231183636E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9411049863039123	0.9906629240996107	1.0682448218393592	6.638638050086294E-9	-106469.22831147237	-110738.84963282745	-117553.07409437369	-1185.988756340224
120200	-335959.68954952277	-1201.3202291135995	-334758.36932040914	1.508270177596007E8	5.515990304305289E7	2.706880186924897E7	7.172141536180434E7	3.679068071059237E7	6.207228442815185E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9411049863039123	0.9946773466613406	1.0642296501784387	6.638638050086294E-9	-106468.04627983522	-110737.1312883493	-117553.19175222462	-1185.9944789899052
120300	-335963.50620366284	-1205.0228307952045	-334758.48337286763	1.6818532542604566E8	5.9152352997724466E7	2.9035382338070292E7	7.691258042398225E7	3.945357428784713E7	6.207228442815185E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9198269744246921	0.9946773466613406	1.085511632576763	6.169676761657962E-9	-106466.86641842328	-110741.00927343234	-117550.607681012	-1189.7702677928055
120400	-335965.17406024726	-1207.9024627161646	-334757.2715975311	1.7698068925109595E8	6.2339611486763395E7	3.0553807033065826E7	8.082962347588487E7	4.1516825283028945E7	6.207228442815185E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9198269744246921	0.9939342523997299	1.0862548655012327	5.86306392140198E-9	-106467.56228711242	-110740.32365351754	-117549.38565690114	-1192.700822867043
120500	-335967.2987259328	-1209.1542114859333	-334758.14451444685	1.8080098209932193E8	6.368527000426515E7	3.121333938650181E7	8.245068518396747E7	4.241300458587241E7	6.207228442815185E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9198269744246921	0.9939342523997299	1.0862548655012327	5.814692029018327E-9	-106466.92952421587	-110740.77661695311	-117550.43837327788	-1193.9608478496523
120600	-335966.5828910648	-1211.0279991774364	-334755.55489188735	1.8080714517470524E8	6.548813299905743E7	3.2041105673404213E7	8.311219274467209E7	4.353778187700725E7	7.626470981172916E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9198269744246921	0.9939342523997299	1.0862548655012327	5.592775837823168E-9	-106469.25337946361	-110738.48287259233	-117547.81863983143	-1195.6675979875488
120700	-335958.1211349824	-1203.576032468145	-334754.54510251427	1.6080582717309108E8	5.708416130328977E7	2.794589209418557E7	7.261219923211241E7	3.805657036852991E7	6.724021539149829E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9198269744246921	0.9939342523997299	1.0862548655012327	6.3491600111807985E-9	-106465.56120185848	-110740.17176256518	-117548.81213809062	-1188.214850139156
120800	-335966.05277131166	-1206.3800304941326	-334759.67274081754	1.6260189545640317E8	5.711164578429564E7	2.794589209418557E7	7.261219923211241E7	3.805657036852991E7	8.41975075199203E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9198269744246921	0.9939342523997299	1.0862548655012327	6.484649698012441E-9	-106467.09335248337	-110740.81444644355	-117551.76494189064	-1190.7728601967801
120900	-335975.7827143557	-1219.6200649113428	-334756.16264944436	2.173572101340784E8	7.634368565628771E7	3.746539942113929E7	9.706396719725512E7	5.095415599996161E7	8.41975075199203E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9198269744246921	0.9939342523997299	1.0862548655012327	4.851075939082908E-9	-106466.78670154617	-110736.37442644696	-117553.00152145122	-1204.3028416523014
121000	-335971.4693079476	-1218.2248565055647	-334753.24445144203	2.0084999754254478E8	7.437067134950954E7	3.649714948099537E7	9.419725404655014E7	4.9785679001453586E7	8.41975075199203E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9159162196984024	0.9939342523997299	1.0901663499820897	4.950270731686605E-9	-106469.65100210223	-110735.74455272564	-117547.84889661417	-1202.8874117433688
121100	-335975.0650177615	-1218.254614566449	-334756.81040319504	2.0385985626061016E8	7.437067134950954E7	3.649714948099537E7	9.41946896179341E7	4.9785679001453586E7	8.41975075199203E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9159162196984024	0.9939342523997299	1.0901663499820897	4.933169200737257E-9	-106470.18339392837	-110737.22190198273	-117549.40510728394	-1202.9206269905335
121200	-335974.7616820782	-1219.4483308245347	-334755.31335125363	2.0385985626061016E8	7.437067134950954E7	3.649714948099537E7	9.41946896179341E7	4.9785679001453586E7	9.723114837410138E8	2.831517550028147	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9159162196984024	0.9939342523997299	1.0901663499820897	4.933169200737257E-9	-106469.16273499848	-110737.8626574223	-117548.28795883285	-1203.9704174508734
121300	-335972.9980309948	-1218.3776418743157	-334754.6203891205	2.0483828501186982E8	7.437067134950954E7	3.649714948099537E7	9.41946896179341E7	4.993389039156863E7	7.054242265710369E8	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9159162196984024	0.9939342523997299	1.0901663499820897	4.933169200737257E-9	-106470.36934833418	-110736.4886533629	-117547.76238742338	-1203.2302278076795
121400	-335972.1066291799	-1218.2106109563642	-334753.89601822355	2.0483828501186982E8	7.437067134950954E7	3.6474763915135615E7	9.41946896179341E7	5.004594220942589E7	8.11404705521719E8	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9159162196984024	0.9939342523997299	1.0901663499820897	4.892333819686178E-9	-106471.16267584333	-110736.0153669986	-117546.71797538162	-1202.9315331572539
121500	-335970.6965690784	-1218.231653101253	-334752.46491597715	2.0469129308516538E8	7.437067134950954E7	3.670238526570494E7	9.41946896179341E7	5.004594220942589E7	8.11404705521719E8	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9159162196984024	0.9939342523997299	1.0901663499820897	4.892333819686178E-9	-106470.54862091865	-110735.01469940832	-117546.90159565018	-1202.9525753021426
121600	-335966.5414327706	-1214.3476519189544	-334752.19378085167	1.898347529374324E8	6.893316721599548E7	3.403806065067477E7	8.735684438424319E7	4.641297299650818E7	8.11404705521719E8	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9159162196984024	0.9939342523997299	1.0901663499820897	5.232138604205986E-9	-106470.08828677476	-110734.04489735133	-117548.06059672555	-1199.0014906184344
121700	-335965.96194380545	-1214.120079434233	-334751.8418643712	1.898347529374324E8	6.893316721599548E7	3.403806065067477E7	8.735684438424319E7	4.641297299650818E7	7.758417346700933E8	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9159162196984024	0.9939342523997299	1.0901663499820897	5.367156836949688E-9	-106468.86351681477	-110733.61757256773	-117549.36077498872	-1198.7932838029303
121800	-335974.6173425463	-1222.5213872025008	-334752.0959553438	2.2040821836928052E8	7.99842610592011E7	3.9082776030699775E7	1.0136154958096844E8	5.385371800854881E7	7.434131046153247E8	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9159162196984024	0.9939342523997299	1.0901663499820897	4.625599021813624E-9	-106468.70930297444	-110735.9264697573	-117547.46018261205	-1207.3858319767469
121900	-335975.2584178617	-1220.4020934104374	-334754.8563244513	2.0949937844627723E8	7.751836722649495E7	3.7823658883379996E7	9.809601734098502E7	5.219770353096068E7	8.328156813909959E8	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9012239321089166	0.9939342523997299	1.1048613791815007	4.704675144636294E-9	-106472.88214936387	-110735.0362764106	-117546.9378986768	-1205.1360438292036
122000	-335985.6222180539	-1233.812985146153	-334751.8092329078	2.609741073299862E8	9.580394788599645E7	4.667296060815988E7	1.210031327355711E8	6.4409986570797615E7	1.2659405758599937E9	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.9349215795199708	0.9939342523997299	1.0711574437227864	3.81265781105664E-9	-106472.68366356954	-110736.05530294677	-117543.07026639147	-1218.338197210271
122100	-335991.5853819036	-1238.7381040079724	-334752.84727789566	3.045843172112636E8	1.0701629063770491E8	5.2135295335726656E7	1.3516464307203615E8	7.192733246429555E7	1.0183331567488273E9	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.931443927634985	0.9974119042847157	1.0711574437227864	3.413196888632517E-9	-106470.23191952468	-110734.88618654378	-117547.72917182723	-1223.5915308265137
122200	-335989.80525902874	-1240.5021952198015	-334749.30306380894	2.9762821266843957E8	1.1091045272924675E8	5.416564354861767E7	1.4008308143344256E8	7.446662335271427E7	1.1644016542731707E9	2.8050116796971643	3.3412343703567617	3.548450664971048	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.931443927634985	0.9974119042847157	1.0711574437227864	3.2933565885741588E-9	-106471.29300618806	-110734.4967257521	-117543.51333186876	-1225.2572881449603
122300	-335994.72624565905	-1241.2345486042507	-334753.4916970548	2.9243077078094345E8	1.1248315601524447E8	5.490217413738105E7	1.4205631730650833E8	7.53857229064793E7	1.1644016542731707E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.931443927634985	0.9974119042847157	1.0711574437227864	3.3102343773686654E-9	-106473.43209851602	-110736.83434071652	-117543.22525782227	-1225.991407338071
122400	-335994.4741558951	-1242.2221983138666	-334752.25195758126	2.924120780891972E8	1.1248315601524447E8	5.490217413738105E7	1.4205631730650833E8	7.53857229064793E7	1.4127629205164654E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.931443927634985	0.9974119042847157	1.0711574437227864	3.2903802981904643E-9	-106470.6901329267	-110735.62447723954	-117545.93734741505	-1226.7917269258055
122500	-335995.97441846743	-1241.4234462846812	-334754.55097218277	3.001264207713334E8	1.1248315601524447E8	5.490217413738105E7	1.4205874686072153E8	7.546021771771914E7	1.2698262525977068E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.940991941218307	1.0099161106980012	1.0491011087383086	3.2903802981904643E-9	-106470.27274538408	-110735.61820780627	-117548.6600189924	-1226.0996421196226
122600	-335995.03101392795	-1241.3707869293485	-334753.6602269986	3.001264207713334E8	1.1248315601524447E8	5.490217413738105E7	1.4205874686072153E8	7.531465478971991E7	1.2698262525977068E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.940991941218307	1.0099161106980012	1.0491011087383086	3.2903802981904643E-9	-106469.10182787215	-110735.22229332125	-117549.33610580523	-1226.0469827642899
122700	-336002.41878400056	-1245.7746982452502	-334756.64408575534	3.2582086240697885E8	1.2252291354561259E8	5.952807011502765E7	1.5421931182885554E8	8.037792953022224E7	1.2698262525977068E9	2.8050116796971643	3.3412343703567617	3.5276453722589194	0.6999664049777381	0.6496184646053047	0.7360557673945558	0.940991941218307	1.0124638052400718	1.0465529387913972	3.0309258698733582E-9	-106471.01908671368	-110735.18145481095	-117550.44354423073	-1230.5329469549742
