# BEAST v1.6.1, Build r3651
# Generated Tue Jan 05 02:06:50 EST 2016 [seed=1451977571559]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CPZ)	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SMM)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
4368000	-337519.0439401723	-2776.691650804113	-334742.35228936817	2.3984126390516377E20	1.1297475204189672E20	8.855732217873187E19	4.391879027925048E19	5.992341251872651E19	7.255729134626004E20	2.788810766112293	3.2992991799889317	3.5972285766818617	0.6964987246345855	0.6725994459789503	0.7227938655400059	0.9453572153793832	0.9696974844815589	1.0849453001390637	4.132696315406036E-21	-106455.15393286497	-110755.0328557569	-117532.1655007463	-2761.6694223068125
4369000	-337485.15382623236	-2752.956937985051	-334732.19688824733	1.5904469947747726E20	7.450608582822111E19	5.840295577297808E19	2.896414551814497E19	3.95190857740001E19	7.449288896472475E20	2.788810766112293	3.2992991799889317	3.5972285766818617	0.6964987246345855	0.6725994459789503	0.7227938655400059	0.9247622634106891	0.9909267742495802	1.0843109623397365	6.2282146021606124E-21	-106452.58956935728	-110750.40378179298	-117529.2035370971	-2737.4986327957877
4370000	-337486.80728218943	-2751.750386548887	-334735.05689564056	1.5463572873992094E20	7.394597488892051E19	5.7963902586216915E19	2.874640310729022E19	3.922199497923362E19	6.670203560009846E20	2.788810766112293	3.2992991799889317	3.5972285766818617	0.6964987246345855	0.6725994459789503	0.7227938655400059	0.9115608775753267	1.0165612556023902	1.0718778668222888	6.307531233868335E-21	-106454.21477238936	-110748.69921077487	-117532.14291247632	-2736.389907571392
4371000	-337484.30512312753	-2746.322367659949	-334737.9827554676	1.3785344351122524E20	6.653369755453151E19	5.284471484010602E19	2.6207612101753704E19	3.575803297672831E19	5.937547854487218E20	2.788810766112293	3.2992991799889317	3.5972285766818617	0.6964987246345855	0.6661755839899889	0.7212354801233685	0.9080534254112134	0.9827753389892717	1.1091712355995205	6.997206229472914E-21	-106458.00064214121	-110748.28878824509	-117531.6933250813	-2730.9745799923007
4372000	-337497.1976405574	-2753.6259087235235	-334743.5717318339	1.531287724803259E20	7.594673021739749E19	6.035668914296177E19	2.9915404059762635E19	4.087885327025579E19	5.6509830109624874E20	2.788810766112293	3.2992991799889317	3.4433112447552627	0.6964987246345855	0.6661755839899889	0.7212354801233685	0.9264473280766192	1.0044009196887556	1.069151752234631	6.1715703732345635E-21	-106452.91261772563	-110757.83908395779	-117532.8200301505	-2738.5039790561013
4373000	-337495.63657326024	-2762.635165765081	-334733.0014074952	1.8720096774840192E20	8.928058464888935E19	7.095342325772398E19	3.516760704269716E19	4.805589271976514E19	7.894855528906519E20	2.788810766112293	3.2270145943211967	3.4433112447552627	0.6964987246345855	0.6661755839899889	0.7212354801233685	0.9337778027907425	0.9923351897250193	1.073887007484244	5.1875359724332466E-21	-106453.28305990469	-110753.56794499094	-117526.15040259955	-2747.3771170374052
4374000	-337504.3275508338	-2777.9641279234515	-334726.36342291033	2.4829347772556516E20	1.1274184737917192E20	8.959865179436117E19	4.44089944246077E19	6.068407979169256E19	1.2433217673659459E21	2.788810766112293	3.2270145943211967	3.4433112447552627	0.6964987246345855	0.6661755839899889	0.7195133844418696	0.9259303060200134	0.9922680909831946	1.0818016029967983	4.085207460506617E-21	-106445.79551666524	-110747.07831715148	-117533.48958909362	-2762.4905662294245
4375000	-337501.217068301	-2768.8233669344227	-334732.39370136656	2.0940812750913E20	9.998824130091095E19	7.8860644829423E19	3.908677046378145E19	5.341135795476722E19	7.181914085269577E20	2.788810766112293	3.181370805297458	3.4433112447552627	0.6964987246345855	0.6661755839899889	0.7195133844418696	0.9282527332322016	0.9899456637710063	1.0818016029967983	4.62467286938034E-21	-106449.69186855387	-110750.94363642477	-117531.75819638792	-2753.790446358833
4376000	-337522.4750065557	-2783.9726339030435	-334738.50237265264	2.779450253827128E20	1.2954531247823372E20	1.0217228289791577E20	5.064103366170874E19	6.9200047586737725E19	1.2769888747637354E21	2.788810766112293	3.181370805297458	3.4433112447552627	0.6964987246345855	0.6661755839899889	0.7195133844418696	0.918151477579055	1.0039167261755488	1.0779317962454023	3.5857403175344095E-21	-106453.79867078793	-110754.89361721264	-117529.81008465207	-2768.6183755425927
4377000	-337550.0001301395	-2806.90245192375	-334743.09767821577	4.1568567660751415E20	1.945113506847023E20	1.5350035665434162E20	7.770612440032362E19	1.0396392919668223E20	1.9326827167910034E21	2.788810766112293	3.181370805297458	3.4433112447552627	0.6964987246345855	0.6661755839899889	0.7195133844418696	0.9213332185895631	0.9752233109913112	1.1034434704191318	2.371650473732405E-21	-106454.25907986437	-110757.24802162644	-117531.59057672495	-2791.5467548447473
4378000	-337579.5320161535	-2830.4719178807654	-334749.06009827275	6.424206789889124E20	2.9752455255183334E20	2.346585888859676E20	1.1885928410532625E20	1.5902322104539057E20	2.0958031813967374E21	2.788810766112293	3.181370805297458	3.4433112447552627	0.6964987246345855	0.6627557265849104	0.7537667084567081	0.9642668322450165	0.9898548418543054	1.0458783259006839	1.565176167339865E-21	-106456.15078041518	-110759.03200260524	-117533.87731525232	-2815.4503651309797
4379000	-337578.3035437692	-2841.8106225720217	-334736.49292119715	8.020382852716902E20	3.666569063237242E20	2.8918350269001902E20	1.4647724708473589E20	1.9597361549507317E20	3.1834117920726733E21	2.788810766112293	3.2970325637414266	3.523074955122104	0.6964987246345855	0.6627557265849104	0.7537667084567081	0.908692527099613	0.9943595217142822	1.0969479511861109	1.2731805840593937E-21	-106450.8366811466	-110752.84225451788	-117532.81398553267	-2826.511079142759
4380000	-337550.4104897868	-2819.6983615956324	-334730.7121281912	5.320186379310281E20	2.4715686929700392E20	1.9493343216643277E20	9.873769507219618E19	1.3210231263941588E20	2.1853527092661345E21	2.788810766112293	3.2970325637414266	3.523074955122104	0.6964987246345855	0.6627557265849104	0.7537667084567081	0.9269911493948766	0.993519869921911	1.0794889806832184	1.8738040875727993E-21	-106447.82744724346	-110747.17358777414	-117535.7110931736	-2804.388928423183
4381000	-337590.7652845599	-2862.1307704056194	-334728.6345141543	1.1294696351476382E21	5.2716738167873215E20	4.157786402179246E20	2.106002245952179E20	2.817644942093085E20	3.9902000342407766E21	2.788810766112293	3.2970325637414266	3.523074955122104	0.6964987246345855	0.6627557265849104	0.7537667084567081	0.9252474149494181	1.006788224514023	1.0679643605365647	8.683139494445372E-22	-106450.55834264023	-110744.79865481335	-117533.27751670073	-2846.9876765083586
4382000	-337595.5546779107	-2864.6163027505168	-334730.93837516016	1.1330860821577453E21	5.617161034942407E20	4.368740442736639E20	2.2128547006558703E20	2.9606040861893735E20	4.5492434223365887E21	2.788810766112293	3.2970325637414266	3.523074955122104	0.6964987246345855	0.6627557265849104	0.7537667084567081	0.927282511571109	0.989745144144403	1.0829723442844938	8.399972085519559E-22	-106449.6318987963	-110749.97708773459	-117531.32938862927	-2849.3752108971853
4383000	-337618.95297640935	-2883.1363514751497	-334735.8166249342	1.5611598905198154E21	7.667021930891571E20	5.963017363481757E20	3.0203879529650795E20	4.041012233101083E20	7.462359325479329E21	2.788810766112293	3.2970325637414266	3.523074955122104	0.6769109601533763	0.6627557265849104	0.7537667084567081	0.9176369781674845	0.9841342418100691	1.0982287800224522	6.215739718114435E-22	-106455.01227838491	-110749.6134072747	-117531.19093927459	-2867.701191432215
4384000	-337584.90565382445	-2847.60522426939	-334737.30042955506	8.612395514888847E20	4.13938628266594E20	3.219402852917722E20	1.6272970727520987E20	2.1817220240869314E20	3.4245285026688297E21	2.788810766112293	3.226642830231895	3.523074955122104	0.6769109601533763	0.6627557265849104	0.7537667084567081	0.9359612597027601	0.9766663002606056	1.08737244003664	1.1236757576666383E-21	-106457.68920779963	-110750.70882597317	-117528.90239578226	-2832.381556106527
4385000	-337640.447914487	-2897.9582115759627	-334742.489702911	2.104600224638524E21	1.0073905521591001E21	7.911523370677086E20	3.9603061533818244E20	5.309594235518185E20	7.509994308196169E21	2.788810766112293	3.2337191089938173	3.523074955122104	0.6769109601533763	0.6627557265849104	0.7537667084567081	0.9553759036881462	1.0014213775492842	1.0432027187625754	4.649858409156721E-22	-106456.34797451124	-110750.62689870183	-117535.5148296979	-2882.828311132105
4386000	-337629.10511798866	-2893.118138867678	-334735.986979121	1.9731680830499657E21	9.212934076811704E20	7.208418999865155E20	3.554546439894418E20	4.857578193962314E20	6.642476739418488E21	2.788810766112293	3.2337191089938173	3.523074955122104	0.7102060069621658	0.6627557265849104	0.7537667084567081	0.9214515637254028	0.9863333486179114	1.0922150876566916	5.068820366760454E-22	-106454.26479899343	-110747.0237256373	-117534.69845449027	-2878.024803154425
4387000	-337645.1132692819	-2896.633642714173	-334748.47962656774	2.061418588036697E21	9.769133519261507E20	7.581084258275239E20	3.894070530778933E20	5.126246025287021E20	7.10392966251377E21	2.8452656262808724	3.2337191089938173	3.523074955122104	0.7102060069621658	0.6627557265849104	0.7537667084567081	0.9416900829738994	1.000798960070672	1.0575109569554344	4.73169548625025E-22	-106460.58192494536	-110752.13863162862	-117535.75906999374	-2881.521401247169
4388000	-337611.4920799173	-2866.331902878961	-334745.16017703834	1.1690335777169898E21	5.669360830193389E20	4.388040876076008E20	2.259861726086658E20	2.974935122382694E20	4.118225404092893E21	2.8452656262808724	3.2337191089938173	3.523074955122104	0.7102060069621658	0.6627557265849104	0.7469122017987511	0.9171883178277963	1.015391052756541	1.0674206294156685	8.103442227841867E-22	-106459.37243759062	-110756.75566213328	-117529.03207731443	-2851.2274198326445
4389000	-337606.8898446369	-2863.0859026630446	-334743.80394197383	1.1166392490153093E21	5.3359448393874224E20	4.127156723696279E20	2.1269589070466715E20	2.799978725864407E20	4.0979243703259213E21	2.8452656262808724	3.2337191089938173	3.523074955122104	0.7102060069621658	0.6627557265849104	0.752454116722583	0.9391037840187972	0.9979410265267264	1.062955189454482	8.54455577923131E-22	-106455.14404441256	-110755.3695127481	-117533.29038481315	-2847.933408979784
4390000	-337585.8837222094	-2846.081940845422	-334739.80178136396	8.539669942875332E20	3.912138128863594E20	3.015774292152166E20	1.559415865276891E20	2.1629636939553227E20	2.9243076966023063E21	2.8452656262808724	3.2337191089938173	3.523074955122104	0.7102060069621658	0.6627557265849104	0.7139080305448197	0.9476865441971998	0.9918472203359902	1.0604662354668157	1.1536979522663421E-21	-106447.7812345469	-110751.81024461858	-117540.2103021985	-2830.9669070941077
4391000	-337546.67662692914	-2812.075353340113	-334734.601273589	4.695467663745542E20	2.1185074682938648E20	1.6850056858642124E20	8.636349994651271E19	1.1876705498174793E20	1.5716490010563827E21	2.8452656262808724	3.2337191089938173	3.523074955122104	0.6931986120172386	0.6627557265849104	0.7139080305448197	0.92379418632719	0.9904383364227114	1.085767477250104	2.1639811180766802E-21	-106448.43726570182	-110746.96197292548	-117539.20203496171	-2796.9529037050306
4392000	-337589.72859596886	-2854.1270612950207	-334735.6015346738	9.87078709633726E20	4.509250517986828E20	3.586540465638812E20	1.8526723331335402E20	2.510172322169815E20	4.071366255441118E21	2.8452656262808724	3.2337191089938173	3.523074955122104	0.6931986120172386	0.6627557265849104	0.7139080305448197	0.9581170990847138	0.9886300686827655	1.0532528322325265	1.0110610648356043E-21	-106453.49449008021	-110746.60039383882	-117535.50665075479	-2838.812946762354
4393000	-337598.44498841587	-2859.7988950015083	-334738.64609341434	1.0470195019944032E21	4.9522329777598726E20	3.959456687210576E20	2.0443735134451764E20	2.7699068625629643E20	3.674129292299121E21	2.8452656262808724	3.2337191089938173	3.523074955122104	0.6931986120172386	0.6627557265849104	0.7139080305448197	0.937194601698164	1.0086749909865114	1.0541304073153301	9.11922948745598E-22	-106455.15353897151	-110748.01348846678	-117535.47906597606	-2844.6905398409644
4394000	-337539.7789017124	-2803.021952271008	-334736.7569494414	4.022965730842411E20	1.7783457955107737E20	1.4218400434368902E20	7.341340882822422E19	9.946729576570154E19	1.224306746459542E21	2.8452656262808724	3.2337191089938173	3.574670073723868	0.6931986120172386	0.6627557265849104	0.7139080305448197	0.9067366987572981	0.9933158353437587	1.0999474658989492	2.562736947696314E-21	-106452.49532926841	-110749.31239309043	-117534.94922708254	-2787.963276819342
4395000	-337519.52686376707	-2782.303194715773	-334737.2236690513	2.7485658272637593E20	1.2464643766064695E20	9.96585123011907E19	5.116174643295679E19	6.9717847407587344E19	1.1276830847492101E21	2.8688884940183446	3.2337191089938173	3.5786048821311085	0.6931986120172386	0.6627557265849104	0.7139080305448197	0.9364807758038803	0.9892635170858676	1.0742557071102583	3.675158237072485E-21	-106453.94297297826	-110751.17899647592	-117532.10169959711	-2766.956743927611
4396000	-337512.5580807804	-2766.2056620176454	-334746.35241876275	2.1290523712912828E20	9.336237046983592E19	7.47905419186514E19	3.8100543980868895E19	5.221989188129971E19	7.337752524065627E20	2.8688884940183446	3.2337191089938173	3.5786048821311085	0.6931986120172386	0.6627557265849104	0.7139080305448197	0.9319853142051759	1.0048790912886303	1.0631355945062	4.8206566338100516E-21	-106458.47523361225	-110745.65650653891	-117542.2206786116	-2751.017886236275
4397000	-337520.6781057682	-2768.9120345967467	-334751.7660711715	2.1500202506794464E20	9.805722241695954E19	7.855148457237935E19	4.001648090700872E19	5.470529296426062E19	7.558773207428012E20	2.8688884940183446	3.2664045302529305	3.5786048821311085	0.6931986120172386	0.6442982249049918	0.7139080305448197	0.9721180597455519	0.9694811586047203	1.0584007816497338	4.638864935543388E-21	-106454.11540428035	-110753.43565999402	-117544.21500689714	-2753.7217776213092
4398000	-337560.32309156004	-2809.7674567535673	-334750.55563480646	4.447833542808658E20	2.0100110932972382E20	1.6101756861321606E20	8.202717612762128E19	1.1255293217467228E20	2.026206760501181E21	2.8688884940183446	3.2664045302529305	3.5786048821311085	0.6931986120172386	0.6442982249049918	0.7139080305448197	0.9403688967436059	0.969780562502128	1.0898505407542718	2.2837164331082067E-21	-106456.05775791832	-110753.21374286398	-117541.28413402416	-2794.2991150481525
4399000	-337560.0122373376	-2811.1338814593114	-334748.8783558783	4.609231416880346E20	2.0906754968345353E20	1.674794165973074E20	8.425556046395279E19	1.1706983020102104E20	1.6298603634051845E21	2.8688884940183446	3.2664045302529305	3.6012362742061583	0.6931986120172386	0.6442982249049918	0.7139080305448197	0.8979571747289198	1.0055896852344304	1.0964531400366557	2.2043002680639522E-21	-106456.3573304969	-110744.28023278726	-117548.24079259412	-2795.9111431683377
4400000	-337558.9399967213	-2813.136707418126	-334745.80328930315	4.725485105773866E20	2.1675767774017257E20	1.7192611308277055E20	8.735473128429316E19	1.2137600773640492E20	1.8544502567215846E21	2.8688884940183446	3.241300401604375	3.6012362742061583	0.6931986120172386	0.6442982249049918	0.7139080305448197	0.9466450299763822	0.9792796692348521	1.0740753007887716	2.0864249929567056E-21	-106457.43036725251	-110745.36645247726	-117543.00646957336	-2797.848381474575
4401000	-337582.62006155483	-2839.3672919361607	-334743.25276961864	7.687736255175489E20	3.4361411598189566E20	2.731641649916868E20	1.388194133545048E20	1.9284781822165172E20	3.1081533796097264E21	2.7976616315228493	3.241300401604375	3.6012362742061583	0.6931986120172386	0.6442982249049918	0.7139080305448197	0.9516025774875873	0.9889791541918223	1.0594182683205966	1.318067557222283E-21	-106460.71791112682	-110747.14636458809	-117535.38849390371	-2824.0471577275002
4402000	-337568.90052342846	-2824.487704632939	-334744.41281879554	5.730356754293525E20	2.63681674204386E20	2.0961998069207037E20	1.0726856160006437E20	1.4798703897841474E20	2.0842247935772787E21	2.7976616315228493	3.222584281727175	3.6012362742061583	0.6931986120172386	0.6442982249049918	0.7139080305448197	0.948395440715873	0.9889791541918223	1.0626254050923107	1.7339336261433423E-21	-106461.2091259719	-110748.99296407014	-117534.21072875347	-2809.2996830100255
4403000	-337550.7081712759	-2803.44744994223	-334747.2607213337	3.908108467493271E20	1.7957720967155093E20	1.4502079740794156E20	7.3053954302070374E19	1.0078478000977448E20	1.7105775473532978E21	2.7976616315228493	3.2658741169030527	3.6012362742061583	0.6931986120172386	0.6442982249049918	0.7139080305448197	0.9038243853875058	1.0081602441239244	1.0880153704885756	2.526368378966751E-21	-106460.9684684556	-110746.2641700455	-117540.02808283258	-2788.066126187944
4404000	-337529.01215074636	-2787.4602596447553	-334741.5518911016	2.9102863046555307E20	1.3208883114342901E20	1.0634992934997403E20	5.373516746259977E19	7.41327021000417E19	1.4435200919719188E21	2.7976616315228493	3.2658741169030527	3.461518988719882	0.7153296078420062	0.6442982249049918	0.7139080305448197	0.9375949396092733	0.9878424885033689	1.0745625718873635	3.459328998724711E-21	-106455.79204272092	-110747.05232522552	-117538.70752315516	-2771.9808966914184
4405000	-337548.7464815762	-2814.524707808398	-334734.2217737678	4.7211270130258025E20	2.233793255961688E20	1.7708776700312486E20	8.947670086527872E19	1.23441498805356E20	2.1041177496706034E21	2.7976616315228493	3.2658741169030527	3.461518988719882	0.7153296078420062	0.6442982249049918	0.7139080305448197	0.9367522906335931	0.9886851374790491	1.0745625718873635	2.0730565138093326E-21	-106453.89630102275	-110746.3252953396	-117534.00017740543	-2799.180071729815
4406000	-337522.6129824	-2781.1773285118147	-334741.43565388815	2.5365750410041927E20	1.2328195392683173E20	9.773386983965354E19	4.9381752246577775E19	6.67484646540673E19	1.164615787401063E21	2.7976616315228493	3.2658741169030527	3.461518988719882	0.7153296078420062	0.6556962498438539	0.7139080305448197	0.9476439691479497	0.99384600753724	1.058510023314816	3.67206051197766E-21	-106448.84737086133	-110749.65372437441	-117542.93455865237	-2765.8530403266805
4407000	-337506.9515599015	-2762.5022429897126	-334744.4493169118	1.8749249595404747E20	8.930444902781113E19	7.079762381578307E19	3.577174141015311E19	4.835204723411442E19	6.949591334836099E20	2.859359867179426	3.2658741169030527	3.461518988719882	0.7153296078420062	0.6556962498438539	0.7139080305448197	0.9191114498879187	0.9869734029150058	1.093915147197081	5.09694903138999E-21	-106451.32321777617	-110747.80643316866	-117545.31966596695	-2747.3443190275243
4408000	-337545.13635905524	-2804.7371543319487	-334740.3992047233	4.1569846745588335E20	1.9020616136760603E20	1.507891757526511E20	7.480618941026093E19	1.029831928731996E20	1.5488041036863156E21	2.773044090719178	3.2658741169030527	3.461518988719882	0.7153296078420062	0.6556962498438539	0.7139080305448197	0.9332629356966652	0.9999715561681394	1.066765508135201	2.378474552705284E-21	-106451.05557710456	-110748.48711107446	-117540.85651654433	-2789.570609705922
4409000	-337588.0484726103	-2851.7704760386023	-334736.2779965717	8.937155975132968E20	4.214312661816489E20	3.3409681793176404E20	1.6966985433580306E20	2.2817524446067356E20	4.69363073780071E21	2.773044090719178	3.2658741169030527	3.461518988719882	0.7153296078420062	0.6556962498438539	0.7139080305448197	0.9175258862890158	0.9878997837096091	1.0945743300013808	1.0948012713875405E-21	-106450.92396318362	-110745.52955119392	-117539.82448219413	-2836.27031866421
4410000	-337577.16445019736	-2831.8126930227086	-334745.35175717465	6.589616945239602E20	3.065089806002198E20	2.4299021763112183E20	1.2340169860257694E20	1.659529493658854E20	2.8220886827530967E21	2.773044090719178	3.2658741169030527	3.416930859719491	0.7153296078420062	0.6556962498438539	0.7139080305448197	0.935481806349605	0.9797167925291991	1.0848014011212015	1.4764559457391208E-21	-106453.32945664914	-110748.59816987987	-117543.42413064562	-2816.5374086809225
4411000	-337499.93468956783	-2759.9167979962363	-334740.0178915716	1.8245979231195103E20	8.443273062171404E19	6.536318914697192E19	3.2502088864185795E19	4.524721368415834E19	8.49100171268623E20	2.773044090719178	3.2658741169030527	3.416930859719491	0.7153296078420062	0.6657974836350714	0.7236049467186315	0.9258071990120095	0.982806290105604	1.091386510882392	5.497714944321505E-21	-106458.30474793147	-110745.53632400633	-117536.17681963378	-2744.529195776675
4412000	-337529.1163961845	-2791.682931841765	-334737.4334643427	3.210976585722829E20	1.516902633024069E20	1.1743028205983162E20	5.962875122369441E19	8.129029710292902E19	1.342751064382945E21	2.773044090719178	3.2658741169030527	3.416930859719491	0.725181612177494	0.6657974836350714	0.7236049467186315	0.9308336727606319	1.0013919728183247	1.067774354421049	3.0443374897513757E-21	-106456.79015452435	-110743.33873592013	-117537.30457389826	-2776.427489155107
4413000	-337579.3690220563	-2834.586594083989	-334744.7824279723	6.994146369415124E20	3.262571464299447E20	2.535646923481273E20	1.2825019744766127E20	1.6818457831394083E20	2.3187556598980506E21	2.773044090719178	3.2658741169030527	3.416930859719491	0.725181612177494	0.6657974836350714	0.7236049467186315	0.8990656546180245	1.0112576454191609	1.08967669996282	1.4207625158645517E-21	-106460.37591059804	-110741.50269383409	-117542.90382354018	-2819.5461687557768
4414000	-337557.2659058053	-2811.9516601945706	-334745.31424561073	4.2501836819632554E20	2.0271320628442117E20	1.575472364325587E20	7.968563758895946E19	1.0583224714974478E20	2.499846202729634E21	2.773044090719178	3.2128951210839833	3.5864882232181476	0.6930340101195901	0.6657974836350714	0.7236049467186315	0.916864347054298	0.9648063868926319	1.1183292660530755	2.314996198539349E-21	-106459.43488608884	-110746.9949866433	-117538.8843728786	-2796.3102292728295
4415000	-337543.83554207295	-2808.6511055757114	-334735.1844364972	4.402370004379839E20	2.0454451712635018E20	1.6006384892180215E20	8.114294130335384E19	1.0776772425127585E20	1.5466639004259495E21	2.773044090719178	3.2981471781131986	3.5864882232181476	0.6930340101195901	0.6657974836350714	0.7236049467186315	0.9223871639074877	1.0083761277024268	1.0692367083900909	2.286436314112789E-21	-106452.1888700574	-110744.7933014671	-117538.20226497273	-2793.4729950108285
4416000	-337467.55121966713	-2735.4559610827378	-334732.0952585844	1.1442482239784075E20	5.4746451926218375E19	4.284117674349432E19	2.171795263751868E19	2.8844090361392984E19	3.789545390668948E20	2.773044090719178	3.2981471781131986	3.534419328513702	0.6930340101195901	0.6657974836350714	0.7236049467186315	0.9495338131461856	0.9695217071139277	1.080944479739892	8.496007609764037E-21	-106452.83820383933	-110748.9565092907	-117530.30054545439	-2720.390150794249
4417000	-337440.2547719673	-2708.8500862886544	-334731.40468567866	7.285226709540728E19	3.4513625774387667E19	2.70082222652909E19	1.3691577509484567E19	1.8184085096097382E19	2.825619103178645E20	2.773044090719178	3.2981471781131986	3.534419328513702	0.7082292118238886	0.6657974836350714	0.7236049467186315	0.9398285348827561	0.9870899975163806	1.0730814676008686	1.3624208744975617E-20	-106450.18751866923	-110745.5686655687	-117535.64850144068	-2693.6060149172104
4418000	-337412.67465326516	-2686.227037474984	-334726.4476157902	4.943349529417439E19	2.290912780574067E19	1.7869655617032575E19	8.8915398008251433E18	1.1960470104939907E19	2.0796815870039556E20	2.773044090719178	3.2981471781131986	3.534419328513702	0.7082292118238886	0.6657974836350714	0.7236049467186315	0.9334167161243572	1.003838633776905	1.0627446500987434	2.035837802221538E-20	-106450.11267009981	-110742.47415729357	-117533.86078839678	-2670.8882361826422
4419000	-337424.7721508155	-2694.152194374675	-334730.6199564409	5.614210152057665E19	2.611406884308225E19	2.0678480685077103E19	1.0289148149931215E19	1.3840465387228572E19	2.0130346796531643E20	2.773044090719178	3.2981471781131986	3.5158904837665577	0.7082292118238886	0.6657974836350714	0.7168552517391645	0.909369816457838	1.0094981140412587	1.0811320695009088	1.7878703194709824E-20	-106445.49738972133	-110748.11954909295	-117537.00301762659	-2678.9818474644057
4420000	-337415.953426218	-2687.231265513496	-334728.7221607045	4.877792939618776E19	2.318910735564574E19	1.8362343740425474E19	9.1366903595404831E18	1.229023480198237E19	1.979008288248938E20	2.773044090719178	3.2981471781131986	3.5158904837665577	0.7082292118238886	0.6657974836350714	0.7240894573994308	0.8966810758933423	1.010106716657351	1.0932122074493122	1.9896139429099036E-20	-106453.48103929736	-110746.78207947561	-117528.45904193154	-2671.9711575628285
4421000	-337435.73795188445	-2699.0276798690634	-334736.71027201536	5.869918699943364E19	2.8565027620116218E19	2.261927758023171E19	1.125484515096059E19	1.5139474374408602E19	2.2631436265766535E20	2.773044090719178	3.2981471781131986	3.5158904837665577	0.7054757702534095	0.6657974836350714	0.7240894573994308	0.8985591565175726	1.0188757361286147	1.0825651073538185	1.6066689458510904E-20	-106456.15826336018	-110747.33093679737	-117533.22107185783	-2683.8469767269776
4422000	-337440.9165386155	-2709.152144079713	-334731.76439453574	7.273715860531625E19	3.3702221988150473E19	2.668717581368302E19	1.3278940064898963E19	1.7862189140362068E19	2.3105822847440994E20	2.773044090719178	3.2981471781131986	3.5158904837665577	0.7054757702534095	0.6657974836350714	0.7240894573994308	0.9165585772356718	1.0008763154105154	1.0825651073538185	1.3674798923491894E-20	-106454.37508509851	-110743.91019867524	-117533.47911076201	-2694.1117285187215
4423000	-337431.6236718707	-2693.7079809784877	-334737.9156908922	5.355034517478354E19	2.5528862629696377E19	2.022945312323743E19	1.0065722107301607E19	1.3539923460468732E19	2.5524246008096352E20	2.773044090719178	3.2981471781131986	3.5158904837665577	0.7054757702534095	0.6657974836350714	0.7240894573994308	0.9427003324344397	0.9790827800724129	1.078216887493153	1.837988849487594E-20	-106456.70992380516	-110745.12399525882	-117536.08177182822	-2678.272614546715
4424000	-337405.66456423467	-2672.6750946929046	-334732.98946954176	3.712827337190874E19	1.7830060124314257E19	1.4017599506478268E19	7.0301772926996992E18	9.456655115448758E18	1.4499228507857605E20	2.773044090719178	3.2981471781131986	3.5304692712343995	0.7054757702534095	0.6657974836350714	0.7240894573994308	0.9348840168926243	0.9790827800724129	1.0860332030349684	2.5564834101610973E-20	-106444.9413311591	-110744.11301236124	-117543.93512602143	-2657.4708060787916
4425000	-337404.2618898051	-2669.12870038987	-334735.1331894152	3.5694666542978085E19	1.6712102132869906E19	1.3398809264030765E19	6.6263520929542451E18	8.8637158272497326E18	1.2587645795038822E20	2.773044090719178	3.2981471781131986	3.5304692712343995	0.7054757702534095	0.6657974836350714	0.7385687959538992	0.9418646895522176	0.9681872979069808	1.0899480125408072	2.73163488207527E-20	-106447.81006579933	-110749.22510169016	-117538.09802192575	-2653.999590002935
4426000	-337427.48615763814	-2685.351054283332	-334742.1351033548	4.9210872761267175E19	2.2760373427179532E19	1.7559756111653216E19	8.6841393417486889E18	1.1616307471995054E19	1.479964744978426E20	2.7772543321175607	3.2981471781131986	3.5304692712343995	0.7054757702534095	0.6657974836350714	0.7385687959538992	0.9369363700869138	0.9978430749972161	1.0652205549158758	2.0845800269927162E-20	-106446.91601745562	-110753.09860127262	-117542.12048462655	-2670.328581697521
4427000	-337417.96839604154	-2675.292850710645	-334742.6755453309	3.829556889736299E19	1.7288313655284324E19	1.4252130268315607E19	7.000697399951234E18	9.36445746848545E18	2.0905963025179594E20	2.7809618669688057	3.2981471781131986	3.5304692712343995	0.7054757702534095	0.6626089204639862	0.7385687959538992	0.9292439943224682	1.0119880582221856	1.0587679474553522	2.6348039418637488E-20	-106452.22761503576	-110751.04797439672	-117539.39995589842	-2659.689586961995
4428000	-337456.1390112437	-2713.0838123454637	-334743.05519889825	7.759054983221028E19	3.710698733533233E19	2.9378816410697458E19	1.4542007828627644E19	1.9452063992715543E19	3.185373937328688E20	2.7809618669688057	3.2981471781131986	3.5304692712343995	0.7054757702534095	0.6626089204639862	0.7402280036419369	0.9427971583470128	0.9768691956724334	1.0803336459805597	1.2345393153299117E-20	-106448.97820166052	-110749.29003713281	-117544.7869601049	-2697.816781032917
4429000	-337440.66727010795	-2702.370613169749	-334738.2966569382	6.379649297613204E19	3.071921761649988E19	2.432141004819184E19	1.2038678835107004E19	1.6103495050203062E19	2.328854701720487E20	2.7809618669688057	3.2056560540163836	3.505560161402716	0.7054757702534095	0.6626089204639862	0.7402280036419369	0.9429624210564536	0.9686904279378465	1.088347151005706	1.4997493887666232E-20	-106451.15184627393	-110753.99261603948	-117533.15219462478	-2687.262323670176
