# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 16:28:17 EST 2016 [seed=1451770041623]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CPZ)	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SMM)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
207000	-335894.0994368173	-1149.904496779697	-334744.19494003756	5.738984567747244E7	2.7536388130971268E7	2.1729106467483334E7	1.1077615114452621E7	1.4857255119662564E7	2.0618862082130435E8	2.8730011376695477	3.253988221123483	3.5672843850768223	0.7105523737775703	0.6507050582233258	0.7006873165102905	0.9327419840110374	0.9930931178600895	1.0741648981288732	1.6787905122853054E-8	-106452.18179393177	-110749.72641355557	-117542.2867325502	-1134.7625474474887
208000	-335841.188706194	-1108.8137412530434	-334732.37496494094	2.882073304712647E7	1.3176563513502313E7	1.0331136745764652E7	5336738.391266063	7148938.825705584	1.0759941133756396E8	2.8730011376695477	3.253988221123483	3.5672843850768223	0.7105523737775703	0.6507050582233258	0.7006873165102905	0.9343393816677059	0.9835295901021706	1.0821310282301233	3.386102016533023E-8	-106448.14556387595	-110748.58088208188	-117535.64851898313	-1093.6212639234589
209000	-335855.2332838271	-1120.2723702342416	-334734.96091359283	3.634987702086143E7	1.6007607147472326E7	1.2644886468964217E7	6451560.4677832285	8656047.621008014	1.5002767805409557E8	2.8919324232456747	3.253988221123483	3.5672843850768223	0.7105523737775703	0.6507050582233258	0.7006873165102905	0.9474899091309957	0.9795364081058388	1.0729736827631655	2.850743165380922E-8	-106455.03572957615	-110745.07768039913	-117534.84750361758	-1104.9126016253715
210000	-335842.8657220187	-1108.3424001286126	-334734.5233218901	2.8095965196780406E7	1.3029384229070317E7	1.029229933114161E7	5251244.576245225	7077313.548155783	1.1896604283749385E8	2.771069004862116	3.253988221123483	3.5672843850768223	0.7105523737775703	0.6507050582233258	0.7006873165102905	0.9245951645783981	1.0024311526584364	1.0729736827631655	3.450728130898058E-8	-106456.15751399979	-110751.51903968159	-117526.84676820872	-1093.0675991832336
211000	-335857.72431603476	-1117.2783538262306	-334740.4459622085	3.222595406184391E7	1.4806396774022093E7	1.1882291878114784E7	6062476.301045547	8287347.528851403	1.0857953380877289E8	2.771069004862116	3.253988221123483	3.5672843850768223	0.7105523737775703	0.6755910852776468	0.7006873165102905	0.9052412794052408	1.014212633671323	1.0805460869234362	2.9694699108684596E-8	-106456.3860635028	-110745.00420079443	-117539.05569791126	-1102.244959647707
212000	-335832.73546157056	-1102.0606266422628	-334730.6748349283	2.5552977727183286E7	1.1831046854756167E7	9142449.543168632	4664578.539014837	6376434.563838383	1.030594743267759E8	2.771069004862116	3.253988221123483	3.5672843850768223	0.7105523737775703	0.6755910852776468	0.7006873165102905	0.9234215639825453	0.9993905172190792	1.0771879187983757	3.874904366887846E-8	-106443.28318902629	-110750.32438453665	-117537.06726136537	-1086.813537766671
213000	-335838.0787619804	-1095.919629612333	-334742.15913236805	2.1480923889209732E7	1.0451190600809595E7	8146065.942632513	3908765.314310725	5510487.674804067	1.1014840517682032E8	2.771069004862116	3.253988221123483	3.55793712615352	0.7037197013620233	0.6755910852776468	0.7224496687487943	0.9278187118702275	0.9993905172190792	1.0727907709106936	4.498667208861413E-8	-106458.40338382359	-110751.67996823594	-117532.0757803085	-1080.4599853673453
214000	-335852.65574822464	-1120.4041203984882	-334732.25162782613	3.516390496602517E7	1.6374592804518683E7	1.2972192192201959E7	6429725.929461712	8775168.982638715	1.3165672299136882E8	2.852136152244963	3.253988221123483	3.506337455563742	0.7037197013620233	0.6672518365760441	0.7224496687487943	0.9214723422370271	0.9974838949157532	1.08104376284722	2.7848124843076187E-8	-106455.11320911124	-110747.15292185862	-117529.98549685629	-1105.232829102673
215000	-335857.9676552218	-1117.6901446804575	-334740.2775105414	3.567868111800007E7	1.5429190791751243E7	1.2251841552538887E7	6083728.87384159	8417997.451538453	1.4421300816420367E8	2.7876592317324107	3.253988221123483	3.6854122086737355	0.6907787839601329	0.6672518365760441	0.7224496687487943	0.9042329493491752	0.9974838949157532	1.098283155735072	2.9646057405075125E-8	-106446.61826714512	-110755.27770953959	-117538.38153385668	-1102.3299413723594
216000	-335859.1121237172	-1129.4689122466348	-334729.64321147057	4.1285114130060405E7	1.902135392490409E7	1.5081910034942973E7	7611210.2720155725	1.0093062586359568E7	1.3831763269264972E8	2.8460576993338025	3.253988221123483	3.6854122086737355	0.6967085678001081	0.6672518365760441	0.716313573035747	0.9082846571378808	0.981580304702318	1.1101350381598019	2.456942283590798E-8	-106449.04591853001	-110747.44844995972	-117533.14884298084	-1114.3168817988208
217000	-335829.7509996556	-1100.624305932349	-334729.1266937232	2.3724613739624754E7	1.1429534876567183E7	9055233.008134393	4584609.105302546	6206343.258413421	1.0842455682865615E8	2.8460576993338025	3.253988221123483	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.9370687311705125	0.9824405464915918	1.0804907223378961	4.0560859618959056E-8	-106455.5180356594	-110750.38650060508	-117523.2221574587	-1085.2621687244975
218000	-335829.3024374152	-1097.143324628783	-334732.1591127864	2.399535308818845E7	1.0746734851755382E7	8464360.333935155	4247888.836683464	5843953.120257335	7.797606496631078E7	2.8460576993338025	3.253988221123483	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.9382296680300863	0.9796375574611356	1.0821327745087785	4.2782438580402116E-8	-106452.74493455485	-110750.28419026075	-117529.12998797078	-1082.0575692752236
219000	-335881.62254608504	-1143.8354003633542	-334737.78714572167	5.138202146103166E7	2.4885901911678042E7	1.939103292086179E7	9874563.130727133	1.3249478029266808E7	2.0649113923272932E8	2.8460576993338025	3.253988221123483	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.9248911022636159	0.9787776130225974	1.096331284713787	1.844406284512234E-8	-106455.51614043227	-110755.89476194726	-117526.3762433421	-1128.6163332257902
220000	-335884.2957501363	-1152.6995725596041	-334731.5961775767	6.2281496643070556E7	2.9383513023235332E7	2.298925961740971E7	1.1716693513751697E7	1.562348739858393E7	2.416632182859841E8	2.8460576993338025	3.253988221123483	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.9085236726747307	0.9804678696564909	1.1110084576687789	1.5750479801685377E-8	-106456.51650249698	-110748.18561579617	-117526.89405928357	-1137.4809316489018
221000	-335880.4426789927	-1137.4381767184325	-334743.00450227427	4.812930389861157E7	2.2513663119028836E7	1.7659295467276387E7	8860346.375169568	1.1933270804383835E7	1.7844382259426492E8	2.8460576993338025	3.2985170739588723	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.9057998116567276	0.985677021788741	1.1085231665545319	2.0868326440026893E-8	-106459.66593141823	-110746.43780674698	-117536.90076410904	-1122.2265112917896
222000	-335862.4225715481	-1129.3399584018691	-334733.0826131462	4.0392477449892685E7	1.9401951585179247E7	1.5104880392943893E7	7642539.453605027	1.0556933917940052E7	1.4906012810235083E8	2.8460576993338025	3.2985170739588723	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.9201697325417241	1.0137944975190172	1.066035769939259	2.4259604261715694E-8	-106456.95877834393	-110749.2219157742	-117526.90191902808	-1114.1577875558805
223000	-335852.931355011	-1113.6215126332293	-334739.3098423778	3.0887279966362856E7	1.4644757695289547E7	1.155971362952851E7	5710413.444101128	7994834.383539551	1.2972611485169417E8	2.8460576993338025	3.2985170739588723	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.8964715889207512	0.9964960157022671	1.1070323953769823	3.243386042020853E-8	-106456.64551146701	-110749.88565744774	-117532.77867346302	-1098.2881661664883
224000	-335862.12577872985	-1125.3020298694491	-334736.8237488604	3.792745393413681E7	1.7869399861066904E7	1.4220777863109311E7	6967794.437287054	9492096.735999212	1.6264128223640394E8	2.8460576993338025	3.277861608941483	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.9404423447241871	1.0003844193457014	1.059173235930112	2.6556936991961684E-8	-106454.87225760311	-110749.39486555815	-117532.5566256991	-1109.9493207435278
225000	-335857.2320581893	-1124.2393249589547	-334732.99273323035	3.727183330162453E7	1.748571641671425E7	1.3600296771671755E7	6844129.231520851	9122059.487836659	1.4866147111130986E8	2.8460576993338025	3.277861608941483	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.9465055132817457	0.993886083658523	1.0596084030597317	2.630167514292058E-8	-106453.20730801324	-110744.2409178061	-117535.54450741102	-1108.986139875851
226000	-335902.35112866544	-1176.4353374974867	-334725.91579116794	9.578012193949313E7	4.394571005109631E7	3.458440028815141E7	1.736105141680973E7	2.3672667950164054E7	3.388748463548343E8	2.8460576993338025	3.277861608941483	3.5411641186760954	0.7125199302431726	0.6672518365760441	0.716313573035747	0.9411080392611192	0.9806629489179204	1.0782290118209608	1.042336666303917E-8	-106454.76895774037	-110747.08660519337	-117524.06022823423	-1161.2828502428877
227000	-335910.8167612135	-1179.8926736960577	-334730.92408751743	1.026132491699021E8	4.6931346861022316E7	3.6550540379395045E7	1.8505266555467874E7	2.451914718744315E7	4.2735690250710624E8	2.8460576993338025	3.277861608941483	3.5411641186760954	0.7252836999236494	0.6672518365760441	0.716313573035747	0.910669288261946	0.9999222580601377	1.0894084536779167	9.799090119582556E-9	-106453.36599076113	-110747.32613088343	-117530.23196587285	-1164.5698965779482
228000	-335939.1160439868	-1204.2553062144052	-334734.8607377724	1.6088908715468147E8	7.067996251109582E7	5.543855759198805E7	2.73012709431285E7	3.735184751860939E7	4.5639184833730894E8	2.8460576993338025	3.277861608941483	3.5411641186760954	0.6656747612722349	0.6672518365760441	0.716313573035747	0.9088999299199992	1.0086529305293885	1.0824471395506128	6.5554082900545925E-9	-106446.56391930643	-110746.17680772807	-117542.12001073794	-1189.2683939758238
229000	-335887.7952360857	-1156.7700577694588	-334731.0251783163	6.54140333900474E7	3.0672235732762165E7	2.4175602046936627E7	1.222582724769714E7	1.665858527349506E7	2.4117989752626047E8	2.8460576993338025	3.277861608941483	3.5411641186760954	0.6656747612722349	0.6672518365760441	0.716313573035747	0.9291895287918008	0.9840313484718018	1.0867791227363979	1.4849417709413284E-8	-106451.45115079831	-110748.16185173203	-117531.41217578591	-1141.6041015894677
230000	-335916.6776075863	-1183.0628968852818	-334733.61471070105	1.0529947159033921E8	4.7312628909604296E7	3.7342033307093054E7	1.9027033656662192E7	2.5390886649573397E7	5.2920086500147045E8	2.8460576993338025	3.277861608941483	3.5411641186760954	0.6656747612722349	0.6672518365760441	0.716313573035747	0.9388182688647936	0.9962334042815394	1.0649483268536675	9.594042329977836E-9	-106454.25743242813	-110747.84816836979	-117531.50910990311	-1167.5474972757559
231000	-335906.1295451142	-1163.5806587115883	-334742.54888640257	7.305605110415822E7	3.5106531903750874E7	2.7441170082791567E7	1.3982207729547773E7	1.8658749334131137E7	2.810621908612052E8	2.8604737173596764	3.277861608941483	3.5411641186760954	0.7454893214600725	0.6685308207078408	0.716313573035747	0.9203315486386192	0.9962334042815394	1.083435047079842	1.3157363986941778E-8	-106454.92045736004	-110753.90067623321	-117533.7277528093	-1148.3773185818513
232000	-335864.1620992468	-1118.5845914941838	-334745.57750775263	3.2320923943122767E7	1.5101216852396993E7	1.1747304895839795E7	5891528.884027475	8058381.567929288	1.7212711408515376E8	2.8604737173596764	3.277861608941483	3.5411641186760954	0.7463600365589367	0.6685308207078408	0.7167556143062569	0.9411000450857967	1.0202398046139904	1.0386601503002135	3.038291262057019E-8	-106451.41358123302	-110754.85921568461	-117539.304710835	-1103.0355322239475
233000	-335885.229917883	-1149.645909544745	-334735.5840083383	5.9245494671825476E7	2.711567489899729E7	2.13846585539157E7	1.068565185512613E7	1.4615740946990533E7	2.6052898930283853E8	2.8604737173596764	3.277861608941483	3.5411641186760954	0.7463600365589367	0.6685308207078408	0.7167556143062569	0.9168931531456326	0.9851937443528673	1.0979131025015008	1.6907503871386182E-8	-106453.27180149182	-110750.06424615426	-117532.24796069223	-1134.2679060787143
234000	-335885.82852761744	-1142.9000382823715	-334742.92848933506	5.3042334833693564E7	2.4441669315456066E7	1.9607747930417478E7	9721626.145698376	1.2707966693896696E7	1.8959668739977977E8	2.8604737173596764	3.3159333739480545	3.5411641186760954	0.7463600365589367	0.6685308207078408	0.735626879710837	0.9355472864324614	1.0073612721109748	1.0570914414565644	1.8971153106383276E-8	-106459.99845362842	-110753.11989571714	-117529.8101399895	-1127.711828949208
235000	-335856.17157886346	-1117.76243795252	-334738.40914091095	3.302469119325715E7	1.5274918075946333E7	1.2116389183690153E7	6257588.59621227	8043374.038112107	1.468421773502854E8	2.8604737173596764	3.3159333739480545	3.5411641186760954	0.6924887728777115	0.6685308207078408	0.735626879710837	0.9360844945154726	0.9899529814400397	1.0739625240444883	2.9484665471307186E-8	-106452.49425253051	-110745.2292234873	-117540.6856648931	-1102.3892595558984
236000	-335846.3781258553	-1107.7310213902003	-334738.6471044651	2.9003282603773814E7	1.2878031621742064E7	1.026648677069017E7	5046333.786589212	7043343.602907852	1.146706215233731E8	2.8604737173596764	3.3151500578223883	3.454217670047458	0.6924887728777115	0.6669360128011127	0.735626879710837	0.9157298925097622	1.0229560205875863	1.0613140869026518	3.557620022033643E-8	-106453.23687669035	-110752.31313816499	-117533.09708960977	-1092.4466543255494
237000	-335857.642219158	-1111.590920588711	-334746.0512985693	3.1135876104711406E7	1.3886989744065177E7	1.1070837584483977E7	5401365.892352439	7371259.0918302145	1.0484755244335149E8	2.8604737173596764	3.3151500578223883	3.454217670047458	0.7290252281702103	0.6669360128011127	0.735626879710837	0.9340150891795554	1.017423694472782	1.048561216347663	3.3263924481276704E-8	-106449.26500985988	-110758.52961277767	-117538.25667593174	-1096.463246185442
238000	-335863.7727538135	-1126.116139543891	-334737.6566142696	3.902510492641371E7	1.780401335861496E7	1.4197334358583832E7	7024281.2081078375	9421918.51218008	1.5451128615440038E8	2.8604737173596764	3.3151500578223883	3.454217670047458	0.7290252281702103	0.6669360128011127	0.735626879710837	0.9289210953107735	1.013901354081776	1.0571775506074508	2.5357577015331725E-8	-106453.69484276463	-110751.11071031567	-117532.8510611893	-1110.8718298945862
239000	-335882.6679237247	-1148.8215573272848	-334733.8463663974	5.7683271324327104E7	2.6766670380928665E7	2.1958730769774783E7	1.0547413277527684E7	1.423556251618515E7	2.5844818285197586E8	2.820874185869213	3.3151500578223883	3.454217670047458	0.7290252281702103	0.6669360128011127	0.7248513950436115	0.9289210953107735	0.9941476338903693	1.0769312707988576	1.717468675326113E-8	-106457.05411522914	-110748.44594434027	-117528.34630682797	-1133.466404070334
240000	-335894.1374228738	-1151.284459693966	-334742.8529631799	5.884809699849412E7	2.825506862237314E7	2.264040757257076E7	1.1022218405105557E7	1.4601350482530607E7	2.7660036838015676E8	2.820874185869213	3.3151500578223883	3.454217670047458	0.7290252281702103	0.6669360128011127	0.7248513950436115	0.9296877518754514	0.9941476338903693	1.0761646142341796	1.627513772898714E-8	-106465.57746011864	-110746.57686987906	-117530.69863318217	-1135.9151720574366
241000	-335903.2656598911	-1150.0797875617156	-334753.1858723294	5.8485928290212184E7	2.7365756636066657E7	2.2073503478548598E7	1.086307067334091E7	1.4375278933712507E7	2.813748040400079E8	2.8957465200990113	3.3151500578223883	3.454217670047458	0.7290252281702103	0.6571979722328906	0.7248513950436115	0.9296877518754514	0.9927000420770026	1.0776122060475464	1.7183496659995253E-8	-106464.56995414606	-110748.41597623825	-117540.19994194509	-1134.612092792317
242000	-335901.5480243931	-1154.964772902624	-334746.5832514905	6.732033899028108E7	2.9998125094253972E7	2.4154045272947162E7	1.2087206372619007E7	1.613417259998743E7	2.32537759688098E8	2.8957465200990113	3.3151500578223883	3.454217670047458	0.7290252281702103	0.6571979722328906	0.7248513950436115	0.9225339034349794	0.9900972584898053	1.0873688380752153	1.5108457660539876E-8	-106462.47709444091	-110743.83514263609	-117540.27101441349	-1139.8162791518946
243000	-335906.8134589992	-1161.2754846127268	-334745.5379743865	7.325890925398314E7	3.3464568567105114E7	2.632576155803665E7	1.3020004913481101E7	1.7891001548969775E7	3.181966068736615E8	2.8957465200990113	3.3151500578223883	3.454217670047458	0.7290252281702103	0.6571979722328906	0.7248513950436115	0.9375874863729591	0.9909354742423737	1.0714770393846673	1.376122510361011E-8	-106459.84027049848	-110747.76970329526	-117537.92800059273	-1145.9066804636734
244000	-335918.12278533925	-1177.3631000430446	-334740.7596852962	9.92396376518903E7	4.466962742010031E7	3.5530881359441176E7	1.777031932476072E7	2.3874864526215345E7	4.083036268031205E8	2.8671011315392554	3.3151500578223883	3.454217670047458	0.7290252281702103	0.6571979722328906	0.7248513950436115	0.9375874863729591	0.9905389035239884	1.0718736101030524	1.0027454447855946E-8	-106459.7344929434	-110750.22698796814	-117530.7982043847	-1162.0714780657886
245000	-335917.76048127696	-1182.5588040339555	-334735.201677243	1.069868712324582E8	4.8883832031917736E7	3.873952631653986E7	1.9296538988313314E7	2.632800595186846E7	4.6876694795526004E8	2.8671011315392554	3.3151500578223883	3.454217670047458	0.6967479345121684	0.6571979722328906	0.7248513950436115	0.9155938340470811	0.9983409315867138	1.0860652343662052	9.495048120840596E-9	-106460.46723485737	-110748.63688743254	-117526.09755495306	-1167.1835892127049
246000	-335906.4655964221	-1164.624962616696	-334741.8406338054	7.751105304823235E7	3.6175014015871316E7	2.8377801870720133E7	1.4147832017182004E7	1.961572818592192E7	2.9443329661259115E8	2.8671011315392554	3.3151500578223883	3.454217670047458	0.6967479345121684	0.6571979722328906	0.7248513950436115	0.9155938340470811	1.0017819926744223	1.0826241732784967	1.2946183846033117E-8	-106456.19662069126	-110751.95758663504	-117533.6864264791	-1149.40508042925
247000	-335924.30867051554	-1185.9621434729836	-334738.34652704257	1.1400662197966832E8	5.223317718296085E7	4.155019726769785E7	2.0888506543449394E7	2.852697235015337E7	3.910515902679798E8	2.8671011315392554	3.2903037502262644	3.454217670047458	0.6967479345121684	0.6571979722328906	0.7248513950436115	0.9320667723571785	0.9957062782800211	1.0722269493628	8.680710388568245E-9	-106455.8962469519	-110747.92827622042	-117534.52200387024	-1170.866232894956
248000	-335916.30358262983	-1172.3855029144	-334743.91807971545	8.693901236960277E7	4.102988085134179E7	3.30645560181508E7	1.6530385140713077E7	2.17098498419957E7	3.1306940023836666E8	2.7902275427099874	3.2903037502262644	3.454217670047458	0.6967479345121684	0.6571979722328906	0.7248513950436115	0.8973026876546836	1.0112989216924029	1.0913983906529134	1.1099300849709936E-8	-106462.39871349791	-110748.07798356826	-117533.4413826493	-1157.2943430385212
249000	-335945.81958105334	-1198.7850978635377	-334747.0344831898	1.41985268581954E8	6.5259529805078804E7	5.200764291022339E7	2.6232541876410495E7	3.398558685351242E7	6.537998805446212E8	2.8058031886505352	3.2903037502262644	3.454217670047458	0.6967479345121684	0.6495872137523361	0.7248513950436115	0.933998367404674	1.0175708120170148	1.048430820578311	7.1944982277852265E-9	-106457.04314010394	-110755.22846467498	-117534.76287841088	-1183.3850238480886
250000	-335967.1770411576	-1222.819880833551	-334744.35716032406	2.147144530258267E8	1.0041147516032818E8	7.970527872402465E7	4.0289797547512606E7	5.293649101795948E7	9.883400322592462E8	2.8058031886505352	3.3671196471616254	3.454217670047458	0.6967479345121684	0.6495872137523361	0.7248513950436115	0.8991057576367458	1.017179406432025	1.0837148359312292	4.695177552798979E-9	-106453.32357212112	-110753.33874772063	-117537.69484048232	-1207.4068662699865
251000	-335946.46982737165	-1207.4202508619721	-334739.0495765097	1.6973431262508097E8	7.757913389716098E7	6.20265498474629E7	3.0974095288026698E7	4.107064902465837E7	7.000647125049815E8	2.805984984404699	3.3671196471616254	3.454217670047458	0.6967479345121684	0.6495872137523361	0.7248513950436115	0.9179782331071521	1.017179406432025	1.064842360460823	5.879763951345581E-9	-106449.10668272256	-110751.4315848368	-117538.51130895033	-1192.1272685091592
252000	-335952.33124079806	-1208.5834828924476	-334743.7477579056	1.6580492216911814E8	7.7933556246693E7	6.229755809725858E7	3.108825378606327E7	4.0666754351142965E7	5.0595688424811536E8	2.805984984404699	3.3671196471616254	3.454217670047458	0.6967479345121684	0.6495872137523361	0.7248513950436115	0.9423308329432857	0.9898945961850788	1.0677745708716357	6.0426983778552746E-9	-106445.38355624037	-110756.99574510894	-117541.36845655633	-1193.5879151475183
253000	-335971.3462802494	-1230.3330124948302	-334741.0132677546	2.622956025941813E8	1.1643122582360101E8	9.505741682358328E7	4.649999330744029E7	6.097299727534001E7	9.409289681177666E8	2.805984984404699	3.3671196471616254	3.454217670047458	0.6967479345121684	0.6495872137523361	0.7248513950436115	0.9189950914546339	1.0091189273358967	1.0718859812094699	3.9353314881565686E-9	-106447.3914916477	-110746.85967853786	-117546.76209756902	-1215.1454552440198
254000	-335960.3591330856	-1226.1057104867002	-334734.2534225989	2.301366829229358E8	1.0881624976210639E8	8.772223527580431E7	4.326394386211837E7	5.691046993580871E7	9.293529372424617E8	2.805984984404699	3.3671196471616254	3.454217670047458	0.6967479345121684	0.6495872137523361	0.7248513950436115	0.9251537969723367	1.0114893390769373	1.0633568639507263	4.274326289376842E-9	-106452.67522290297	-110749.72546469123	-117531.85273500466	-1210.847983563326
255000	-335949.385309693	-1212.9134587108988	-334736.4718509821	1.8151111428699565E8	8.618705238046484E7	6.90715693181626E7	3.397882340520582E7	4.511171598143445E7	8.011490851436034E8	2.805984984404699	3.3671196471616254	3.454217670047458	0.6967479345121684	0.6528078951710341	0.7248513950436115	0.9251537969723367	1.0206589357957199	1.0541872672319437	5.457654647448404E-9	-106446.87578320669	-110752.099557817	-117537.49650995842	-1197.5600250553491
256000	-335930.584507805	-1184.872188368615	-334745.71231943637	1.1711570897749303E8	5.234780482080409E7	4.207635757624765E7	2.0783430223659463E7	2.766740877572164E7	4.7525486557138085E8	2.805984984404699	3.3671196471616254	3.454217670047458	0.6967479345121684	0.6528078951710341	0.7248513950436115	0.9287104491675752	1.0026509982128828	1.068638552619542	8.993174748693192E-9	-106448.50539573435	-110753.08800041223	-117544.11892328977	-1169.542003211478
257000	-335933.9926345301	-1186.0799631949633	-334747.91267133516	1.1727196549743596E8	5.403911718031331E7	4.18629962610093E7	2.1198416938380685E7	2.896452601034622E7	4.34326056758095E8	2.805984984404699	3.4141351903334574	3.454217670047458	0.6967479345121684	0.6665515321399633	0.7060118047550434	0.9133339170644627	1.0375109959591535	1.049155086976384	8.7162329439263E-9	-106445.95017961542	-110753.8489846507	-117548.113507069	-1170.855253477263
258000	-335961.544505399	-1208.231977980547	-334753.3125274185	1.7146349025320262E8	7.941969778285947E7	6.222968772298539E7	3.0815722636162613E7	4.3171960683217555E7	6.622902030960239E8	2.805984984404699	3.4141351903334574	3.575893906779776	0.6967479345121684	0.6665515321399633	0.7060118047550434	0.9474765927312038	1.0052491942555524	1.0472742130132442	5.809084334778362E-9	-106453.61665641196	-110756.96643484362	-117542.72943616289	-1192.950407122106
259000	-335948.5271468488	-1202.414307778893	-334746.1128390699	1.4954941841740465E8	7.039585079704593E7	5.52585673339484E7	2.891739358394778E7	3.8917438969279915E7	6.07378233500164E8	2.805984984404699	3.4141351903334574	3.4940446993245904	0.6967479345121684	0.6665515321399633	0.711556416111511	0.8968858658715159	1.0160431070896818	1.0870710270388029	6.527266544729716E-9	-106462.03284554058	-110748.201712396	-117535.87828113332	-1187.1298875971743
260000	-335917.42553891195	-1175.5347326214305	-334741.8908062905	9.006427092755832E7	4.3408374641795486E7	3.418947378647493E7	1.7328760582971238E7	2.3993674238622624E7	3.9988129367388237E8	2.805984984404699	3.4141351903334574	3.4940446993245904	0.7133427884495794	0.6665515321399633	0.7328813051544363	0.8967607832249358	1.0173747363171395	1.085864480457925	1.0387240370158018E-8	-106458.1372094471	-110750.24069316787	-117533.51290367551	-1160.2041710994586
261000	-335919.87587487017	-1181.617543161937	-334738.2583317082	1.036128622223619E8	4.837124297840025E7	3.801866004672073E7	1.913551249123893E7	2.624368844956437E7	4.141406897407185E8	2.805984984404699	3.4141351903334574	3.4940446993245904	0.7133427884495794	0.6665515321399633	0.734914091471301	0.9298221160407174	1.0080111720601739	1.062166711899109	9.511848592489437E-9	-106449.35195634206	-110752.14128401621	-117536.76509134995	-1166.339895514588
262000	-335912.46799916774	-1175.925355221397	-334736.54264394636	9.527412778481533E7	4.368879543546407E7	3.416532732050835E7	1.7316202686328642E7	2.3239904833700866E7	3.220593953144132E8	2.805984984404699	3.4141351903334574	3.4940446993245904	0.6911106389421	0.6665515321399633	0.734914091471301	0.9132534321395233	0.9875323203831521	1.0992142474773248	1.0593368157356195E-8	-106450.10751510908	-110747.44721245728	-117538.98791637996	-1160.791595106268
263000	-335957.14923618006	-1209.161738277594	-334747.9874979025	1.6262624877744377E8	7.91609974490386E7	6.127006722601111E7	3.141659581193584E7	4.187561636698236E7	6.046481500106254E8	2.805984984404699	3.4141351903334574	3.4940446993245904	0.6911106389421	0.6665515321399633	0.734914091471301	0.9318382941909076	0.9937018115083431	1.0744598943007495	5.8248464452158586E-9	-106461.92686908902	-110749.42176499865	-117536.63886381482	-1193.995564856377
264000	-335906.26457247516	-1168.0580128252918	-334738.20655964984	8.453946243274133E7	3.79994569679851E7	3.046131395459023E7	1.4884643798344264E7	2.057578432833535E7	2.8551120096877366E8	2.800412859638748	3.4141351903334574	3.488711687240472	0.6911106389421	0.6665515321399633	0.734914091471301	0.9192515613546287	0.9952267763238024	1.0855216623215689	1.215705841255988E-8	-106459.06585262257	-110751.7015533477	-117527.4391536796	-1152.9109624108514
265000	-335916.37543994916	-1177.4803294187348	-334738.89511053043	9.875059144043072E7	4.420488347265071E7	3.503676495953001E7	1.7636312102261595E7	2.407197315607811E7	4.2161173592622375E8	2.870133986300128	3.3785173926766285	3.488711687240472	0.6911106389421	0.6665515321399633	0.7429467802622819	0.9179998955322524	0.9973181315648865	1.0846819729028612	1.015398710829949E-8	-106453.23118228052	-110748.89978492605	-117536.76414332388	-1162.1100668540025
266000	-335911.6871237408	-1173.6167845366951	-334738.0703392041	9.100154063094102E7	4.1778972811298735E7	3.2704601605756357E7	1.661210707430098E7	2.198293968742833E7	3.93076243354645E8	2.870133986300128	3.3785173926766285	3.488711687240472	0.6911106389421	0.6665515321399633	0.7429467802622819	0.9417183337141427	1.0097272179198025	1.0485544483660552	1.0986332446178865E-8	-106457.88580395312	-110754.10593911583	-117526.07859613514	-1158.2378964460377
267000	-335932.46633022715	-1182.65719666222	-334749.80913356494	1.0499891544268407E8	4.91665302619112E7	3.922719745218714E7	1.9735462974126287E7	2.667531223087021E7	4.4839129217396057E8	2.870133986300128	3.3785173926766285	3.488711687240472	0.6911106389421	0.6665515321399633	0.7013203617554271	0.9100813113830739	1.0005045550110978	1.0894141336058285	9.229942124138163E-9	-106463.00890091082	-110761.83370905009	-117524.96652360406	-1167.320670914879
268000	-335944.08670398925	-1194.4018609952232	-334749.68484299403	1.3376201423192275E8	6.078308737265054E7	4.843098707477212E7	2.4409862874411386E7	3.3235015900755286E7	5.08699675615641E8	2.870133986300128	3.3785173926766285	3.488711687240472	0.6911106389421	0.6665515321399633	0.728565954223813	0.9644409099327744	0.9862097669309849	1.0493493231362407	7.523423676022124E-9	-106461.54143157168	-110753.98247432908	-117534.16093709326	-1179.1433707411634
