# BEAST v1.8.2, r6687
# Generated Mon Feb 29 01:59:52 EST 2016 [seed=1456729175542]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-1-M)	tmrca(HIV-1-O)	tmrca(HIV-2)	tmrca(HIV-1-N)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
11490000	-317118.605264914	-502.7188710083798	-316615.8863939056	786.2356201914482	112.86971960082705	758.2101684497508	197.8503529214001	52.60922980743007	3154.5975339218444	3.4944301462649974	0.34879810546045786	0.23386458757505	0.20689210266638275	0.210445204298109	0.6865291908468353	0.0010598847779457854	-316615.8863939056	-491.49756129897327
11496000	-317125.5414353263	-504.42886360568843	-316621.11257172056	799.2579682234582	120.82718488104173	761.3916716471576	205.55461698588834	53.81047693963784	3324.807003099839	3.4944301462649974	0.35289064858677693	0.23388166832937213	0.20473870338647515	0.20848897969737537	0.6765678816431768	0.0010384850402000616	-316621.11257172056	-493.19530267706773
11502000	-317129.76768339647	-510.70200930851684	-316619.06567408796	895.5255450218532	127.92850825973674	849.180801730097	227.17015586389115	59.30948937221056	3520.7448370752586	3.4765693293787363	0.3496906656933703	0.23582825440104646	0.20473870338647515	0.20974237651910765	0.6765678816431768	9.022598779133338E-4	-316619.06567408796	-499.55760226632975
11508000	-317127.5282547691	-507.96350608921654	-316619.56474867987	853.4992155709518	128.24390966600788	813.8611005005382	219.9316253640529	57.69157627848856	3261.663566791917	3.3918604094774683	0.3496906656933703	0.23582825440104646	0.20381077009173765	0.21067030981384516	0.6765678816431768	9.540306875309842E-4	-316619.56474867987	-496.86815381742343
11514000	-317143.50345221144	-516.0139653011222	-316627.48948691034	993.9284175196328	148.53764262478262	953.9823651236205	250.51560477832885	66.8473483456785	4162.85760455617	3.5113790070840962	0.3496906656933703	0.23582825440104646	0.20381077009173765	0.21067030981384516	0.6720209051054556	8.182298428200295E-4	-316627.48948691034	-504.79722119040895
11520000	-317135.7981440507	-515.7693056661744	-316620.02883838455	985.3274615655301	143.69089789636544	936.7688561718861	246.9385601799014	65.61859939523673	4305.729488893176	3.4651656445983354	0.3483375065115353	0.2324971868015504	0.20849499687306877	0.21067030981384516	0.6941938242226493	8.363459486094587E-4	-316620.02883838455	-504.4679566528264
11526000	-317138.4070816652	-516.7446204015599	-316621.6624612636	1008.163687624773	150.9250567913838	976.6048795138786	258.5490067062917	64.4285272275046	3973.6828360783534	3.4567278930790426	0.3516539104043929	0.2324971868015504	0.20706725409213125	0.20878164870192506	0.6785367189349014	8.312695891506875E-4	-316621.6624612636	-505.56373581466346
11532000	-317134.3925174024	-509.76050154085596	-316624.63201586157	893.5714191348861	133.9322852197391	849.7847388720533	229.2192951462771	59.850054220153424	3605.730800036839	3.419478411948635	0.3516539104043929	0.2324971868015504	0.20706725409213125	0.20878164870192506	0.6847770463881909	9.06634273695894E-4	-316624.63201586157	-498.59007014335606
11538000	-317143.29548576305	-513.9131873121751	-316629.38229845086	964.6112467713511	143.61526980812022	916.6695033255262	236.41918037068433	61.47743470941816	4290.380883083098	3.408214327471212	0.3527800481864791	0.23137104901946418	0.20706725409213125	0.20878164870192506	0.6720904672057263	8.687786465411837E-4	-316629.38229845086	-502.64066684546214
11544000	-317130.13782896724	-511.74602734727796	-316618.39180161996	904.5023521888273	135.1441579835596	860.8181131925156	233.63393469486536	59.811034023387634	4308.064864202556	3.382685224869955	0.3529891536672756	0.23137104901946418	0.20663266976397712	0.20900712754928266	0.6891920442973606	8.887191577837934E-4	-316618.39180161996	-500.4211091627187
11550000	-317124.4729980955	-508.9343881376332	-316615.53860995785	858.0354801047027	131.42987495916478	828.5593877443464	225.55654281512088	58.21615207298453	4037.467619108007	3.3950612369230453	0.3482984093789335	0.23606179330780627	0.20663266976397712	0.20900712754928266	0.682517090992139	9.479023250371768E-4	-316615.53860995785	-497.6191179178026
11556000	-317119.1775612693	-509.750440564147	-316609.4271207052	873.8034958529372	131.13917657014565	845.3904994865729	230.48533869867956	57.99386255021722	3294.905036463869	3.4411726525196085	0.3482984093789335	0.2350638529426585	0.20663266976397712	0.21000506791443044	0.682517090992139	9.16909358535816E-4	-316609.4271207052	-498.6561520471154
11562000	-317141.9782079736	-510.59852445387634	-316631.3796835197	879.1849551554158	129.04915422919666	807.7283119080835	228.21919025786096	56.65006729793562	2990.682614533217	3.4411726525196085	0.3490281776837957	0.23433408463779634	0.20663266976397712	0.21000506791443044	0.6913028416041572	9.085061329999079E-4	-316631.3796835197	-499.59273790677827
11568000	-317139.9477657627	-519.3472590815346	-316620.60050668113	1058.3709820898816	149.19314850746025	1011.0945403438474	260.6703528176188	68.22529892772538	4427.213559106162	3.4070537348722536	0.3490281776837957	0.23433408463779634	0.20663266976397712	0.21000506791443044	0.6913028416041572	7.659083414294042E-4	-316620.60050668113	-508.13120878251607
11574000	-317142.9254523728	-518.0352507780965	-316624.89020159474	1028.494659947806	147.14497620213726	974.2122668836904	261.15175817757097	67.06563652647651	4508.505093967047	3.4070537348722536	0.34916767884768746	0.23478070613140423	0.20618604827036924	0.20986556675053866	0.6875492531478548	8.07869870888644E-4	-316624.89020159474	-506.75522722063397
11580000	-317132.3645763425	-516.9151906441682	-316615.44938569836	1009.4792929590591	149.0215219420157	962.6729355954349	252.55917566605606	68.25492758206316	4599.284444535955	3.4688069953490612	0.34916767884768746	0.23478070613140423	0.20436036781541736	0.21169124720549054	0.687640010456371	8.09050215517128E-4	-316615.44938569836	-505.5929294724791
11586000	-317138.50541400164	-518.5894091451518	-316619.91600485647	1018.9242941344945	152.9518443553126	970.3420054644431	252.43192957254	65.88391051406099	3744.281787019236	3.4688069953490612	0.35412268491247717	0.22985063714589052	0.20433543073614133	0.21169124720549054	0.687640010456371	8.046948134518249E-4	-316619.91600485647	-507.4782113907892
11592000	-317139.94810320035	-516.0983020288745	-316623.84980117145	980.0529475670313	145.20314849938464	923.3379585247957	249.56556738409543	64.94099694130487	4801.921168719406	3.4688069953490612	0.3535812510536274	0.23039207100474024	0.20433543073614133	0.21169124720549054	0.677690299893049	8.294822244600398E-4	-316623.84980117145	-504.72790915916255
11598000	-317143.07683739916	-522.8926224353194	-316620.18421496387	1108.7288771916637	165.30260835584414	1046.943177971946	283.29655853863426	71.71615377914321	5334.036852682548	3.4687222103039552	0.35020634519310195	0.23284184459110902	0.20829944255132832	0.20865236766446027	0.6790554989938784	7.402521150563309E-4	-316620.18421496387	-511.5281323045434
11604000	-317138.73019980727	-522.220631755566	-316616.5095680517	1098.2616557444971	162.30268012365124	1059.598818588413	283.168104773409	70.48424749523763	4492.261787569694	3.4276358631776436	0.3498489855987946	0.23284184459110902	0.20829944255132832	0.20900972725876757	0.6957013232651309	7.336121517061455E-4	-316616.5095680517	-511.01733251243036
11610000	-317144.1441149482	-525.9277640003456	-316618.21635094786	1173.110455662536	167.9411711390858	1130.8085739747535	293.357099723124	73.77634371780863	5142.875243609371	3.4308369828772123	0.35016475379898115	0.23239279622972278	0.20829944255132832	0.20914300741996728	0.7039659560877041	6.838394536520584E-4	-316618.21635094786	-514.6417943174266
11616000	-317139.6308022904	-522.5231577048099	-316617.1076445856	1094.450875712819	164.82190814648095	1070.7604916877092	277.63588672922054	73.33535198960718	4569.730721694124	3.444513093360068	0.35016475379898115	0.23239279622972278	0.20829944255132832	0.20914300741996728	0.680595456456539	7.256755474493075E-4	-316617.1076445856	-511.3381904316345
11622000	-317153.5911318876	-524.2267501170244	-316629.36438177055	1114.4800890548809	163.78501633944887	1087.87561661406	279.3253784535324	70.41100285588996	5896.901277025437	3.504727151305363	0.35054372261268907	0.23239279622972278	0.20792047373762043	0.20914300741996728	0.703697285277928	7.185044818111332E-4	-316629.36438177055	-512.7304751629388
11628000	-317148.97521083226	-525.241482138994	-316623.7337286933	1155.7968475890407	172.7870300271477	1097.645511787366	292.3271774495713	76.11865424770953	5274.276818412807	3.372890404590812	0.3518253282491685	0.23111119059324334	0.2084786678864748	0.20858481327111292	0.6854189384713121	6.870499939202482E-4	-316623.7337286933	-513.9821773569361
11634000	-317133.68761799124	-516.5148898978971	-316617.17272809334	994.24094819105	145.44775916456084	963.6888834216261	246.34680722962972	68.44699044092489	4925.816825890333	3.460363699303388	0.3523171959497745	0.2343555478510963	0.20474244292801583	0.20858481327111292	0.6848066333841205	8.227120424491126E-4	-316617.17272809334	-505.11579296989686
11640000	-317140.6272781894	-520.8131850415986	-316619.8140931478	1073.2709870524868	163.36430931150235	1037.8809533824297	260.79861601810006	70.3355079448708	5115.109899348282	3.4547263194624467	0.3523171959497745	0.23551481527407045	0.20358317550504168	0.20858481327111292	0.6748542486324843	7.481780894598017E-4	-316619.8140931478	-509.49303591485995
11646000	-317144.1594910409	-526.3341431548109	-316617.82534788613	1176.2968755598308	169.59218776232842	1119.0945585762033	297.20907535417217	80.99050846495174	4240.968733594181	3.408846807949152	0.3523171959497745	0.23551481527407045	0.20358317550504168	0.20858481327111292	0.685137825138734	6.911348033073748E-4	-316617.82534788613	-515.2754242422907
11652000	-317146.8835257491	-528.533322680751	-316618.35020306834	1230.9290613968462	183.56894310615277	1183.850618684396	314.18774760048865	81.83831894510719	5561.278504080816	3.5039373947833323	0.3532204319958376	0.23461157922800735	0.20358317550504168	0.20858481327111292	0.6841989122014057	6.467607495276794E-4	-316618.35020306834	-517.2399958288013
11658000	-317148.80760462803	-532.1438872439428	-316616.6637173841	1314.5775845303167	188.92760383336292	1266.0409595008057	324.21580768548955	84.2288555907564	6360.619714822528	3.5039373947833323	0.3513283090956446	0.23461157922800735	0.20358317550504168	0.21047693617130586	0.6877348838104463	6.128680040951913E-4	-316616.6637173841	-520.7629637291318
11664000	-317149.30345433834	-530.2614936033214	-316619.041960735	1291.7862763006149	183.26336348272963	1215.5693306127978	312.35070137726814	83.58120041841687	5647.0340082294915	3.522287889347209	0.35092355781389156	0.23461157922800735	0.20488451611947156	0.20958034683862903	0.6886686915676264	6.481027954255482E-4	-316619.041960735	-518.9357730451213
11670000	-317148.1373024723	-527.9963136553844	-316620.1409888169	1244.44676280983	178.4343385470399	1194.9369436200095	306.15454755778137	74.8629042358718	5310.194092808149	3.5426976898613023	0.34952361227860773	0.23601041287550187	0.20488562800726084	0.20958034683862903	0.6839763164576274	6.704591231350009E-4	-316620.1409888169	-516.7008538264072
11676000	-317151.0773644991	-529.7032898913807	-316621.37407460774	1245.1803716074	184.49718148816498	1195.07956562744	313.7793137109794	78.35361772107595	4764.675856614993	3.4443970475487244	0.34906125536829335	0.23601041287550187	0.20488562800726084	0.2100427037489434	0.6839763164576274	6.433953603698205E-4	-316621.37407460774	-518.5900478107893
11682000	-317165.22588759806	-541.571403969216	-316623.65448362887	1561.7051766464867	218.8385518287578	1488.2095217897634	383.75828325512896	94.86255544370695	5903.503023384474	3.418983949525926	0.35146729044614006	0.2336693142382578	0.20482069156665825	0.2100427037489434	0.6841967285254288	5.180604480188128E-4	-316623.65448362887	-530.4683655669274
11688000	-317158.72517275193	-536.8136730189942	-316621.91149973293	1429.147554380477	200.9421008596464	1366.041383469154	355.63265762878615	87.24849502916405	7006.286223199312	3.418983949525926	0.35146729044614006	0.2323490655813534	0.20482069156665825	0.2113629524058478	0.6960820057701254	5.677550960426061E-4	-316621.91149973293	-525.4240955139617
11694000	-317140.1211075889	-526.4543085806351	-316613.66679900826	1175.3375906002875	172.04577191083283	1127.9959488039106	293.02536583361524	73.9919612266016	5845.060953290762	3.4574611627092486	0.35146729044614006	0.2323490655813534	0.20785800590508544	0.2083256380674206	0.6854144401069296	6.813554984456182E-4	-316613.66679900826	-515.0721913595312
11700000	-317139.51855301746	-528.9875274366424	-316610.5310255808	1253.4451502801237	178.66328763462252	1202.6085009600988	304.7732018086291	79.29939614668375	4844.384149435311	3.4620955251997376	0.35394378958808337	0.2323490655813534	0.20538150676314212	0.2083256380674206	0.6844168381592147	6.378010748169556E-4	-316610.5310255808	-517.8596277796648
11706000	-317146.6094894311	-524.4087909037847	-316622.2006985273	1172.6009888009103	165.89404470276807	1123.1417447453787	285.52867656718917	73.96389406328629	4387.470688749671	3.455404285490027	0.35302583588527064	0.23326701928416615	0.20538150676314212	0.2083256380674206	0.6908653810517568	6.950513423333726E-4	-316622.2006985273	-513.2834208633466
11712000	-317146.69000136305	-527.7478380786874	-316618.94216328434	1219.8763704905127	176.92881043906684	1155.2688157506818	308.9872890828272	75.60498469021378	4531.948747459347	3.455404285490027	0.3506464882335676	0.2347718851533947	0.20538150676314212	0.2092001198498951	0.6908653810517568	6.667847916083019E-4	-316618.94216328434	-516.631545796323
11718000	-317137.02963713795	-523.0891488613427	-316613.9404882766	1118.283084359917	164.21701219440683	1073.039492966517	288.43751355132446	70.86065356992775	4574.044742358803	3.445106861810844	0.3506464882335676	0.23312222756575005	0.20538150676314212	0.21084977743753974	0.6890398985615594	7.205055284159265E-4	-316613.9404882766	-511.89329338793993
11724000	-317142.5049905084	-527.4084443252608	-316615.0965461831	1206.4173830837065	178.85220478565986	1156.2520738263768	307.1251483427243	77.33954636621465	5177.018182118472	3.445106861810844	0.3498904931969432	0.23312222756575005	0.20720665629208593	0.20978062294522032	0.6968153339110278	6.747210931899306E-4	-316615.0965461831	-516.1387946789251
11730000	-317137.4679537881	-521.426507561659	-316616.0414462265	1092.453080105521	158.9833036482194	1053.6199341583153	273.92926323773696	70.453707680767	4155.328910549563	3.4253427510292327	0.3512444548208743	0.23250272758166493	0.20743989611556	0.20881292148190025	0.686358486334413	7.33945938773428E-4	-316616.0414462265	-510.32017268720807
11736000	-317136.21644325706	-519.7013095578312	-316616.5151336992	1036.0387824881675	156.35497101334195	1011.6017930929357	273.58015782486984	67.88102666986498	4598.569769150397	3.377919218284417	0.3512444548208743	0.23250272758166493	0.20743989611556	0.20881292148190025	0.6790638561692514	7.644810164652918E-4	-316616.5151336992	-508.48343147175336
11742000	-317141.8272376098	-523.807352885739	-316618.01988472405	1125.5559846778237	165.53788541997974	1084.2119134966078	285.35315150723346	72.69711797051221	4184.52209756466	3.461896399703863	0.3512444548208743	0.23250272758166493	0.20743989611556	0.20881292148190025	0.6777040041120335	7.10243002577846E-4	-316618.01988472405	-512.7318997198773
11748000	-317135.9655730785	-510.3608733245568	-316625.6046997539	902.8762272014643	126.15637396446809	871.1649282931662	231.62354011774843	63.274031992699015	4070.1111469396733	3.461896399703863	0.3512444548208743	0.23405005177019067	0.20611315572581043	0.20859233768312407	0.6777040041120335	9.257408826491304E-4	-316625.6046997539	-499.04841992327385
11754000	-317127.49419133185	-515.2776717958251	-316612.21651953604	982.3549741066739	143.79075694186625	933.1684327031353	252.3275247496918	64.20712483242089	3957.2927260094793	3.399113263577849	0.3512444548208743	0.23405005177019067	0.2084573502741588	0.2062481431347757	0.6782193828295255	8.226913911543426E-4	-316612.21651953604	-504.13122032584886
11760000	-317131.79876001645	-517.4746279411198	-316614.3241320753	1008.319543937569	148.1542477612073	957.7787375451887	257.4369798413959	64.94858855133499	3845.066058186655	3.399113263577849	0.35031143477004	0.23368115237903714	0.2065955488136238	0.20941186403729853	0.6824663171878288	7.986660308661688E-4	-316614.3241320753	-506.37806061699735
11766000	-317128.83047852735	-518.3722649356895	-316610.45821359166	1018.9329277628341	148.26924765954686	980.8079671758371	264.3364097118833	68.64749762376907	4690.3655146661695	3.4882062806616556	0.35031143477004	0.23368115237903714	0.2065955488136238	0.20941186403729853	0.6819836856857697	7.911942526534045E-4	-316610.45821359166	-507.0575447224573
11772000	-317131.04999703274	-517.5946467483668	-316613.45535028435	1016.2515247015639	148.94860657119796	977.476308961426	261.1108721086264	66.56486354454886	4346.6804585489535	3.4882062806616556	0.35031143477004	0.23370333736685023	0.2065955488136238	0.20938967904948544	0.6819836856857697	7.851145432645453E-4	-316613.45535028435	-506.36373079490346
11778000	-317140.6266774996	-514.7060684832873	-316625.9206090163	970.3605727644335	140.1804308269659	905.5691346399404	254.98668149341822	63.02219225012453	4173.3429940841825	3.4059897188171497	0.35031143477004	0.23357653825116517	0.20672234792930885	0.20938967904948544	0.6794365647297184	8.373540357298705E-4	-316625.9206090163	-503.484065855926
11784000	-317144.7607651263	-512.819150313298	-316631.94161481305	929.8122201758259	141.7189578370622	876.5068485625445	242.44746156452877	60.66638364871737	3766.123159916762	3.4059897188171497	0.35031143477004	0.23357653825116517	0.20672234792930885	0.20938967904948544	0.688854038487479	8.627433896515024E-4	-316631.94161481305	-501.6511435052518
11790000	-317138.78978722135	-509.5177878161179	-316629.27199940523	883.050362546647	134.000772260183	849.8529003918536	226.5450930074685	60.10933434908038	3291.4042796110894	3.4887674042735575	0.35031143477004	0.23277492165211416	0.20672234792930885	0.21019129564853645	0.6970979748778539	9.293626034623974E-4	-316629.27199940523	-498.3660540559294
11796000	-317130.7315570482	-505.2272089442303	-316625.504348104	806.9715081322078	121.00401243609801	764.4043065368302	211.34735209226986	54.66054375576761	3938.337893392555	3.4850495837240567	0.3510948335730117	0.23277492165211416	0.20672234792930885	0.20940789684556474	0.6789677393884233	9.77554138327866E-4	-316625.504348104	-493.8830231382729
11802000	-317129.2362463648	-515.2609883943148	-316613.97525797045	979.0106262263117	142.28146172191248	933.1052315518945	242.09827605585374	62.99476770276545	3938.2254331672507	3.456356242945729	0.35151542475845754	0.23467402209618032	0.20544138632721345	0.2083691668181481	0.6834544650829825	8.270654887798094E-4	-316613.97525797045	-504.0844206878773
11808000	-317126.1287519858	-513.1015063730829	-316613.0272456127	937.9763621492817	139.5621785901969	906.3810287083955	236.8703660631544	63.59732549806608	3434.566867028786	3.456356242945729	0.349734887620884	0.2351382590216499	0.20449980234713466	0.21062705101033086	0.6891950924101506	8.680404585140139E-4	-316613.0272456127	-502.001990681428
11814000	-317132.92731431976	-512.3610738297753	-316620.56624049	915.9265797319797	138.50102378766687	879.1045867509752	237.33712533364766	60.999627550967865	3761.3909799130192	3.4419517886713753	0.349734887620884	0.2351382590216499	0.20449980234713466	0.21062705101033086	0.6891950924101506	8.6358138192767E-4	-316620.56624049	-501.18061786787825
11820000	-317130.00973872177	-512.5957858519922	-316617.41395286977	917.0823688622208	136.55858970406024	882.4796085061232	232.9834733422848	61.39135832590191	3362.9049281098837	3.515732075582783	0.3501117056597076	0.2351382590216499	0.20449980234713466	0.21025023297150722	0.6866634566247539	8.65445951419671E-4	-316617.41395286977	-501.5056652256094
11826000	-317139.9146779668	-513.6758262657235	-316626.2388517011	955.711974290815	140.55618852504713	926.9822348256832	247.17686120212232	63.94128158331126	3754.909905403594	3.495795311590075	0.3501117056597076	0.2351382590216499	0.20449980234713466	0.21025023297150722	0.6892413310487259	8.736743649722423E-4	-316626.2388517011	-502.46745021219704
11832000	-317133.65442457143	-512.376812342192	-316621.2776122292	917.5233861551425	136.68962022404145	877.3510003279225	234.51348225796116	63.92254539803718	3919.057550474215	3.434888419550008	0.3524955331854048	0.2351382590216499	0.20449980234713466	0.2078664054458101	0.6892413310487259	8.753896840707704E-4	-316621.2776122292	-501.14399732129743
11838000	-317136.2560091891	-510.30261402355825	-316625.95339516556	887.9824457587318	134.64821649398743	844.1341740964016	225.78861232350354	61.45388181199343	4337.550847399949	3.434888419550008	0.3488432859709842	0.2351382590216499	0.20815204956155522	0.2078664054458101	0.6757092544193092	9.272441683047821E-4	-316625.95339516556	-498.93791420133454
11844000	-317138.0106120891	-514.4900646193254	-316623.5205474698	890.1267142650559	135.67906577469722	847.2957521448961	229.0535937205729	61.85698319085959	2562.537356218288	3.434888419550008	0.3488432859709842	0.2342799330803268	0.20656096010701752	0.2103158208416709	0.6953276059314368	8.993586508108583E-4	-316623.5205474698	-503.6429445605139
11850000	-317127.4455753502	-510.27927397676063	-316617.16630137345	876.7398001319492	134.6394506434034	839.4275172255726	228.2839043845039	59.21529947898701	3858.4006228207836	3.425451619275773	0.3488432859709842	0.23472059481104504	0.20612029837629928	0.2103158208416709	0.6953276059314368	9.15430887125084E-4	-316617.16630137345	-499.00836449313846
11856000	-317133.58254438604	-507.7825624187517	-316625.7999819673	845.2010180372812	126.90425955898911	803.9383272222999	225.6059535268226	58.094539733199525	3549.953022207151	3.416414788154648	0.3519461542717655	0.234277762528454	0.2048797855921723	0.20889629760760758	0.6802017589713525	9.458780431019245E-4	-316625.7999819673	-496.59556725430275
11862000	-317123.17764068476	-508.8505869486859	-316614.3270537361	845.4918725453908	125.58821463167534	802.2907591262638	215.53133164708947	56.45420019150438	4396.6839026165835	3.424569050376069	0.34945750486445626	0.2343546316512463	0.2048797855921723	0.21130807789212452	0.6803780049964813	9.525780584272482E-4	-316614.3270537361	-497.43953717119666
11868000	-317129.1234033914	-508.98950095701775	-316620.1339024344	866.3033784304212	130.29451915341082	832.5464084615154	226.28650590103126	57.09616706743839	4043.5164640422545	3.4742017823695384	0.34945750486445626	0.2332113762306977	0.20648200994539836	0.21084910895944703	0.6710873307995955	9.342875886604623E-4	-316620.1339024344	-497.6835543573288
11874000	-317130.5719721388	-511.16054109803275	-316619.41143104073	894.8041608161083	130.90948160366275	850.0611029832512	236.37424897365662	60.52177441666317	3338.89019133782	3.4742017823695384	0.35128255601320296	0.23421797029399113	0.20648200994539836	0.20801746374740687	0.6837359916358567	8.933905666997654E-4	-316619.41143104073	-500.06548916028277
11880000	-317118.95304393134	-506.98767817086605	-316611.9653657605	825.7693850958138	124.50723592847154	782.2751738090132	220.92842417318494	56.60752790549809	3041.9809073821366	3.4742017823695384	0.35128255601320296	0.23421797029399113	0.20708482313784815	0.2074146505549571	0.6791945240033384	9.716370535573841E-4	-316611.9653657605	-495.91096412181406
11886000	-317131.23845619365	-509.327278268704	-316621.91117792495	874.5776436956547	128.49570619120826	832.5088262876865	223.78254797317706	61.66861288713896	3650.6820315055656	3.523487692597288	0.35061457513496563	0.23488595117222846	0.20708482313784815	0.2074146505549571	0.6866636429734624	9.142084213339927E-4	-316621.91117792495	-498.0977216483577
11892000	-317127.6286272993	-508.43718834238354	-316619.1914389569	862.4239221343162	124.50438631978352	808.3862990269918	223.3442495849432	59.9356770353065	4082.6732716328006	3.431572529907712	0.3503382790475944	0.2333132639565742	0.20548324948982413	0.21086520750600668	0.6982422494439101	9.512013172146713E-4	-316619.1914389569	-497.06360724786794
11898000	-317128.88549273595	-508.23629797315294	-316620.6491947628	848.972858463645	126.00940123346568	810.9449897488076	214.91347660177104	57.09869916381956	4220.584083928337	3.414061207975833	0.34945258026824155	0.23692528282426886	0.20460723596746214	0.20901490094002687	0.6841609037537223	9.627402452129575E-4	-316620.6491947628	-496.8514828266844
11904000	-317125.67515114386	-513.7040861983654	-316611.9710649455	949.3294397512983	137.4374903828021	918.2110552240521	239.98696889568234	59.490749994654614	4284.5800498693025	3.47083788147898	0.34945258026824155	0.23439796904873247	0.20743973790378703	0.20870971277923836	0.689951044281097	8.524278784761642E-4	-316611.9710649455	-502.3952289783786
11910000	-317124.03999084665	-509.54160834424675	-316614.4983825024	876.6465466102088	129.56716960086072	857.2431803253878	225.66284848428143	59.35331604834642	3753.4680763203346	3.463285880156541	0.34945258026824155	0.23439796904873247	0.20743973790378703	0.20870971277923836	0.6928484404403924	9.280424166579798E-4	-316614.4983825024	-498.2769121191967
11916000	-317123.6528264577	-509.7683672398169	-316613.8844592179	865.4944407883692	133.328134538958	831.3926597037388	221.85439808690734	60.51704489250104	4331.889815582629	3.4150257569245803	0.34945258026824155	0.23439796904873247	0.2058040351273061	0.21034541555571928	0.6820553510213525	9.401284894860961E-4	-316613.8844592179	-498.38515246075303
11922000	-317121.7680559206	-504.65685254588516	-316617.11120337475	803.8331392563143	122.83263163495101	748.9997726121165	214.18390322103733	55.85748898327042	3567.178167041544	3.4535985415526103	0.34781751709586095	0.23603303222111305	0.2058040351273061	0.21034541555571928	0.6884588970005655	0.0010149871391481624	-316617.11120337475	-493.3656092539562
11928000	-317122.9757855926	-502.24696551657934	-316620.728820076	766.8490735226786	114.33624453734083	736.8868801717134	197.67565030885197	55.90522738365794	3613.506297445644	3.4899807865224064	0.34781751709586095	0.23603303222111305	0.20419938048651984	0.21195007019650555	0.6842297630721061	0.0010417087597672568	-316620.728820076	-490.91319590237845
11934000	-317129.7967334089	-506.383221673545	-316623.4135117353	809.0721795171017	120.65693748225533	797.0734281832642	206.83230260414362	55.8469718919848	4052.4882922674356	3.494808592528273	0.34821746498122	0.23727866347107487	0.20300599792167703	0.21149787362602743	0.6935683583569152	9.833010788002797E-4	-316623.4135117353	-494.97216295965086
11940000	-317127.30540729436	-507.7990076267895	-316619.5063996676	844.355066012821	126.06824701624271	818.289877501301	224.9776248736051	61.668169919028934	3479.1670077968756	3.479285626333744	0.3525048281479686	0.2318771581272338	0.20412014009876953	0.21149787362602743	0.6865106273778501	9.473417852661583E-4	-316619.5063996676	-496.5969819335896
11946000	-317134.1199068074	-509.02053302908337	-316625.09937377827	868.7327843686455	132.21889612269067	829.1038053391757	219.35508975564917	58.22006798105093	3146.841818823504	3.3955136813463405	0.35123427447278427	0.2331477118024181	0.20412014009876953	0.21149787362602743	0.6865106273778501	9.438304365026289E-4	-316625.09937377827	-497.95064246520786
11952000	-317134.5614852858	-509.03007479088967	-316625.53141049494	849.6036716371287	130.37355032153772	818.1248350871608	215.27454693786927	58.46642542812732	3123.405118129898	3.383633279006517	0.35123427447278427	0.2319117809772281	0.2062999990384798	0.2105539455115072	0.6830692202228591	9.269774096428584E-4	-316625.53141049494	-497.9965420008804
11958000	-317125.22627274983	-506.79447084702053	-316618.4318019028	846.7962030582675	127.46389819525317	818.9543620102307	215.14862634272782	55.54823951274351	3668.8511650110618	3.4491478723315785	0.35123427447278427	0.2333527093447044	0.2062999990384798	0.20911301714403088	0.6846952276596848	9.746796788502903E-4	-316618.4318019028	-495.52461961985824
11964000	-317127.27902336966	-505.2867729161113	-316621.99225045356	803.9094367448444	123.35651458042726	766.9685461087852	212.9535392240874	55.754917596983674	3630.1991503997656	3.410952683113717	0.35123427447278427	0.23279329396232315	0.20685941442086103	0.20911301714403088	0.6858514890974916	9.996865965341262E-4	-316621.99225045356	-494.01268557260875
11970000	-317134.321700506	-505.2294648360865	-316629.09223566996	796.9230963742598	119.43750457720729	772.8749531607763	208.76094113055092	57.076687526145264	3965.7959671959165	3.410952683113717	0.35123427447278427	0.2320280608067641	0.20685941442086103	0.20987825029958992	0.6858514890974916	0.001018799047340432	-316629.09223566996	-493.8480393556778
11976000	-317123.9811258138	-505.92223881785117	-316618.05888699595	841.1682030671464	127.4873481743885	783.8297101581414	211.56763224648145	59.055044847315706	3414.4985176972405	3.5033032610353723	0.3491606880107629	0.23410164726878552	0.20685941442086103	0.20987825029958992	0.6752734845984855	9.946509668532142E-4	-316618.05888699595	-494.704785227881
11982000	-317126.39508710685	-511.08947960086743	-316615.30560750596	905.3842940894003	132.76635922985298	858.865350934801	225.56840244084623	60.0435618672125	4211.599823228816	3.381272337640615	0.3491606880107629	0.23410164726878552	0.20685941442086103	0.20987825029958992	0.6805241873143835	9.010331014309093E-4	-316615.30560750596	-499.7912725754703
11988000	-317130.4606603173	-511.6787473805453	-316618.7819129367	915.0662399169192	136.71159840100086	882.3881541680952	234.2148945109984	60.62950328434078	4128.989198490432	3.394174316502333	0.3498816791306275	0.23410164726878552	0.20685941442086103	0.20915725917972525	0.691940845840814	8.930299602931111E-4	-316618.7819129367	-500.3820848720727
11994000	-317134.4286418349	-513.9199063500645	-316620.5087354848	952.1072125278791	137.3864388653487	911.7271449523008	243.53915838737993	64.12978532988845	4687.284770607613	3.4660003377452857	0.3498816791306275	0.23410164726878552	0.20685941442086103	0.20915725917972525	0.691940845840814	8.713874677335434E-4	-316620.5087354848	-502.496874721928
