3724000	-336155.4622	-1343.5502  	-334811.9120	2.05734E9   	4.83864E-10 	1.88 hours/million states
3725000	-336170.5346	-1365.2010  	-334805.3336	3.01043E9   	3.31052E-10 	1.88 hours/million states
3726000	-336146.0797	-1333.2677  	-334812.8119	1.69034E9   	5.80887E-10 	1.88 hours/million states
3727000	-336135.0666	-1325.0768  	-334809.9898	1.43325E9   	6.79826E-10 	1.88 hours/million states
3728000	-336164.3520	-1356.1502  	-334808.2018	2.55803E9   	3.90263E-10 	1.88 hours/million states
3729000	-336188.3917	-1370.5414  	-334817.8503	3.35882E9   	2.97055E-10 	1.88 hours/million states
3730000	-336174.5661	-1360.2107  	-334814.3554	2.6586E9    	3.59304E-10 	1.88 hours/million states
3731000	-336161.7346	-1351.8606  	-334809.8740	2.37611E9   	4.17661E-10 	1.88 hours/million states
3732000	-336170.0770	-1355.4864  	-334814.5905	2.50538E9   	3.9738E-10  	1.88 hours/million states
3733000	-336173.6148	-1372.3240  	-334801.2908	3.3314E9    	2.89777E-10 	1.88 hours/million states
3734000	-336181.1567	-1364.7922  	-334816.3646	2.94609E9   	3.27036E-10 	1.88 hours/million states
3735000	-336156.1849	-1348.9965  	-334807.1884	2.18641E9   	4.48082E-10 	1.88 hours/million states
3736000	-336181.8189	-1366.2473  	-334815.5716	3.05661E9   	3.30914E-10 	1.88 hours/million states
3737000	-336211.4476	-1404.3105  	-334807.1370	6.06919E9   	1.62271E-10 	1.88 hours/million states
3738000	-336208.3581	-1403.3742  	-334804.9839	6.15977E9   	1.70005E-10 	1.88 hours/million states
3739000	-336205.7307	-1391.3160  	-334814.4146	4.52552E9   	2.13398E-10 	1.88 hours/million states
3740000	-336176.4161	-1355.3254  	-334821.0907	2.5422E9    	3.91184E-10 	1.88 hours/million states
3741000	-336125.2508	-1308.1233  	-334817.1275	1.12481E9   	9.19934E-10 	1.88 hours/million states
3742000	-336145.1173	-1337.4584  	-334807.6589	1.84713E9   	5.48433E-10 	1.88 hours/million states
3743000	-336180.2011	-1375.1213  	-334805.0798	3.53118E9   	2.83644E-10 	1.88 hours/million states
